Year,Make,GroupModel,Model,Locale
2015,BMW,7 Series,750Li,En-US
2015,BMW,7 Series,750Li xDrive,En-US
2015,BMW,7 Series,760Li,En-US
2015,BMW,M6,M6,En-US
2015,BMW,M6,M6 Gran Coupe,En-US
2015,BMW,X5,X5,En-US
2015,BMW,X5,X5 M,En-US
2015,BMW,X6,X6,En-US
2015,BMW,X6,X6 M,En-US
2015,Cadillac,Escalade,Escalade,En-US
2015,Cadillac,Escalade,Escalade ESV,En-US
2015,Chevrolet,Express,Express 2500,En-US
2015,Chevrolet,Express,Express 3500,En-US
2015,Chevrolet,Express,Express 4500,En-US
2015,Chevrolet,Silverado,Silverado and other C/K1500,En-US
2015,Chevrolet,Silverado,Silverado and other C/K2500,En-US
2015,Chevrolet,Silverado,Silverado and other C/K3500,En-US
2015,Ferrari,All Models,458 Italia,En-US
2015,Ferrari,All Models,California,En-US
2015,Ferrari,All Models,F12 Berlinetta,En-US
2015,Ferrari,All Models,FF,En-US
2015,Ford,Expedition,Expedition,En-US
2015,Ford,Expedition,Expedition EL,En-US
2015,Ford,F-Series,F150,En-US
2015,Ford,F-Series,F250,En-US
2015,Ford,F-Series,F350,En-US
2015,Ford,F-Series,F450,En-US
2015,Ford,Transit,Transit 150,En-US
2015,Ford,Transit,Transit 250,En-US
2015,Ford,Transit,Transit 350,En-US
2015,Ford,Transit,Transit Connect,En-US
2015,GMC,Savana,Savana 2500,En-US
2015,GMC,Savana,Savana 3500,En-US
2015,GMC,Savana,Savana 4500,En-US
2015,GMC,Sierra,Sierra C/K1500,En-US
2015,GMC,Sierra,Sierra C/K2500,En-US
2015,GMC,Sierra,Sierra C/K3500,En-US
2015,GMC,Yukon,Yukon,En-US
2015,GMC,Yukon,Yukon XL,En-US
2015,Kia,Forte,Forte,En-US
2015,Kia,Forte,Forte Koup,En-US
2015,Lincoln,Navigator,Navigator,En-US
2015,Lincoln,Navigator,Navigator L,En-US
2015,Maserati,All Models,Ghibli,En-US
2015,Maserati,All Models,GranTurismo,En-US
2015,Maserati,All Models,Quattroporte,En-US
2015,Mercedes-Benz,C-Class,C250,En-US
2015,Mercedes-Benz,C-Class,C300,En-US
2015,Mercedes-Benz,C-Class,C350,En-US
2015,Mercedes-Benz,C-Class,C400,En-US
2015,Mercedes-Benz,C-Class,C63 AMG,En-US
2015,Mercedes-Benz,CLA-Class,CLA250,En-US
2015,Mercedes-Benz,CLA-Class,CLA45 AMG,En-US
2015,Mercedes-Benz,CLS-Class,CLS400,En-US
2015,Mercedes-Benz,CLS-Class,CLS550,En-US
2015,Mercedes-Benz,CLS-Class,CLS63 AMG,En-US
2015,Mercedes-Benz,E-Class,E250,En-US
2015,Mercedes-Benz,E-Class,E350,En-US
2015,Mercedes-Benz,E-Class,E400,En-US
2015,Mercedes-Benz,E-Class,E550,En-US
2015,Mercedes-Benz,E-Class,E63 AMG,En-US
2015,Mercedes-Benz,G-Class,G550,En-US
2015,Mercedes-Benz,G-Class,G63 AMG,En-US
2015,Mercedes-Benz,GL-Class,GL350,En-US
2015,Mercedes-Benz,GL-Class,GL450,En-US
2015,Mercedes-Benz,GL-Class,GL550,En-US
2015,Mercedes-Benz,GL-Class,GL63 AMG,En-US
2015,Mercedes-Benz,GLA-Class,GLA250,En-US
2015,Mercedes-Benz,GLA-Class,GLA45 AMG,En-US
2015,Mercedes-Benz,GLK-Class,GLK250,En-US
2015,Mercedes-Benz,GLK-Class,GLK350,En-US
2015,Mercedes-Benz,M-Class,ML250,En-US
2015,Mercedes-Benz,M-Class,ML350,En-US
2015,Mercedes-Benz,M-Class,ML400,En-US
2015,Mercedes-Benz,M-Class,ML63 AMG,En-US
2015,Mercedes-Benz,S-Class,S550,En-US
2015,Mercedes-Benz,S-Class,S600,En-US
2015,Mercedes-Benz,S-Class,S63 AMG,En-US
2015,Mercedes-Benz,S-Class,S65 AMG,En-US
2015,Mercedes-Benz,SL-Class,SL400,En-US
2015,Mercedes-Benz,SL-Class,SL550,En-US
2015,Mercedes-Benz,SL-Class,SL63 AMG,En-US
2015,Mercedes-Benz,SL-Class,SL65 AMG,En-US
2015,Mercedes-Benz,SLK-Class,SLK250,En-US
2015,Mercedes-Benz,SLK-Class,SLK350,En-US
2015,Mercedes-Benz,SLK-Class,SLK55 AMG,En-US
2015,Mercedes-Benz,SLS-Class,SLS AMG,En-US
2015,Mitsubishi,Outlander,Outlander,En-US
2015,Mitsubishi,Outlander,Outlander Sport,En-US
2015,Nissan,Versa,Versa,En-US
2015,Nissan,Versa,Versa Note,En-US
