Year,Make,GroupModel,Model,Locale
1983,Mercury,All Models,Lynx,En-US
1983,Mercury,All Models,Marquis,En-US
1983,Mercury,All Models,LN7,En-US
1983,Mercury,All Models,Capri,En-US
1983,Mercury,All Models,Zephyr,En-US
1983,Mercury,All Models,Cougar,En-US
1983,Mercury,All Models,Grand Marquis,En-US
1983,Oldsmobile,All Models,88,En-US
1983,Oldsmobile,All Models,Firenza,En-US
1983,Oldsmobile,All Models,Cutlass Supreme,En-US
1983,Oldsmobile,All Models,Cutlass Ciera,En-US
1983,Oldsmobile,All Models,Custom Cruiser,En-US
1983,Oldsmobile,All Models,Cutlass,En-US
1983,Oldsmobile,All Models,Omega,En-US
1983,Oldsmobile,All Models,Ninety-Eight,En-US
1983,Oldsmobile,All Models,Toronado,En-US
1983,Pontiac,All Models,1000,En-US
1983,Pontiac,All Models,6000,En-US
1983,Pontiac,All Models,Firebird,En-US
1983,Pontiac,All Models,Parisienne,En-US
1983,Pontiac,All Models,Phoenix,En-US
1983,Pontiac,All Models,J2000,En-US
1983,Pontiac,All Models,Grand Prix,En-US
1983,Pontiac,All Models,Bonneville,En-US
1983,Rolls-Royce,All Models,Silver Spirit,En-US
1983,Rolls-Royce,All Models,Corniche,En-US
1983,Rolls-Royce,All Models,Silver Spur,En-US
1983,Saab,All Models,900,En-US
1983,Subaru,All Models,Other Subaru Models,En-US
1983,Subaru,All Models,L Series,En-US
1983,Subaru,All Models,Brat,En-US
1983,Cadillac,All Models,Cimarron,En-US
1983,Cadillac,All Models,De Ville,En-US
1983,Cadillac,All Models,Eldorado,En-US
1983,Cadillac,All Models,Fleetwood,En-US
1983,Cadillac,All Models,Seville,En-US
1983,Buick,All Models,Century,En-US
1983,Buick,All Models,Electra,En-US
1983,Buick,All Models,Le Sabre,En-US
1983,Buick,All Models,Regal,En-US
1983,Buick,All Models,Riviera,En-US
1983,Buick,All Models,Skyhawk,En-US
1983,Buick,All Models,Skylark,En-US
1983,Chevrolet,G10-G30-P Series,G10,En-US
1983,Chevrolet,G10-G30-P Series,G20,En-US
1983,Chevrolet,G10-G30-P Series,G30,En-US
1983,Chevrolet,S-Series,S10 Blazer,En-US
1983,Chevrolet,S-Series,S10 Pickup,En-US
1983,Chrysler,All Other Models,Cordoba,En-US
1983,Chrysler,All Other Models,E Class,En-US
1983,Chrysler,All Other Models,Imperial,En-US
1983,Chrysler,All Other Models,LeBaron,En-US
1983,Chrysler,All Other Models,New Yorker,En-US
1983,Plymouth,All Other Models,Gran Fury,En-US
1983,Plymouth,All Other Models,Horizon,En-US
1983,Plymouth,All Other Models,Reliant,En-US
1983,Plymouth,All Other Models,Turismo,En-US
1983,Plymouth,All Other Models,Voyager,En-US
1983,Dodge,All Other Models,400,En-US
1983,Dodge,All Other Models,600,En-US
1983,Dodge,All Other Models,Aries,En-US
1983,Dodge,All Other Models,B150,En-US
1983,Dodge,All Other Models,B250,En-US
1983,Dodge,All Other Models,B350,En-US
1983,Dodge,All Other Models,Challenger,En-US
1983,Dodge,All Other Models,Charger,En-US
1983,Dodge,All Other Models,D/W Truck,En-US
1983,Dodge,All Other Models,Diplomat,En-US
1983,Dodge,All Other Models,Mini Ram Van,En-US
1983,Dodge,All Other Models,Mirada,En-US
1983,Dodge,All Other Models,Omni,En-US
1983,Dodge,All Other Models,Ram 1500 Truck,En-US
1983,Dodge,All Other Models,Ram 2500 Truck,En-US
1983,Dodge,All Other Models,Ram 3500 Truck,En-US
1983,Dodge,All Other Models,Ram 50 Truck,En-US
1983,Dodge,All Other Models,Ramcharger,En-US
1983,Dodge,All Other Models,Rampage,En-US
1983,Ford,All Other Models,Bronco,En-US
1983,Ford,All Other Models,E-100,En-US
1983,Ford,All Other Models,E-150 and Econoline 150,En-US
1983,Ford,All Other Models,E-250 and Econoline 250,En-US
1983,Ford,All Other Models,E-350 and Econoline 350,En-US
1983,Ford,All Other Models,Escort,En-US
1983,Ford,All Other Models,EXP,En-US
1983,Ford,All Other Models,F100,En-US
1983,Ford,All Other Models,F150,En-US
1983,Ford,All Other Models,F250,En-US
1983,Ford,All Other Models,F350,En-US
1983,Ford,All Other Models,Fairmont,En-US
1983,Ford,All Other Models,LTD,En-US
1983,Ford,All Other Models,Mustang,En-US
1983,GMC,S-Series,S15 Jimmy,En-US
1983,GMC,S-Series,S15 Pickup,En-US
