Year,Make,GroupModel,Model,Locale
1992,Oldsmobile,All Models,Toronado,En-US
1992,Oldsmobile,All Models,Bravada,En-US
1992,Oldsmobile,All Models,Cutlass Supreme,En-US
1992,Oldsmobile,All Models,Ninety-Eight,En-US
1992,Pontiac,All Models,Le Mans,En-US
1992,Pontiac,All Models,Trans Sport,En-US
1992,Pontiac,All Models,Grand Prix,En-US
1992,Pontiac,All Models,Grand Am,En-US
1992,Pontiac,All Models,Bonneville,En-US
1992,Pontiac,All Models,Firebird,En-US
1992,Pontiac,All Models,Other Pontiac Models,En-US
1992,Pontiac,All Models,Sunbird,En-US
1992,Porsche,All Models,911,En-US
1992,Porsche,All Models,968,En-US
1992,Porsche,All Models,Other Porsche Models,En-US
1992,Rolls-Royce,All Models,Corniche,En-US
1992,Rolls-Royce,All Models,Silver Spur,En-US
1992,Saab,All Models,Other Saab Models,En-US
1992,Saab,All Models,9000,En-US
1992,Saab,All Models,900,En-US
1992,Suzuki,All Models,Other Suzuki Models,En-US
1992,Suzuki,All Models,Sidekick,En-US
1992,Suzuki,All Models,Samurai,En-US
1992,Suzuki,All Models,Swift,En-US
1992,Volvo,All Models,Other Volvo Models,En-US
1992,Volvo,All Models,940,En-US
1992,Volvo,All Models,240,En-US
1992,Volvo,All Models,960,En-US
1992,Volvo,All Models,740,En-US
1992,Buick,All Other Models,Century,En-US
1992,Buick,All Other Models,Le Sabre,En-US
1992,Buick,All Other Models,Other Buick Models,En-US
1992,Buick,All Other Models,Park Avenue,En-US
1992,Buick,All Other Models,Regal,En-US
1992,Buick,All Other Models,Riviera,En-US
1992,Buick,All Other Models,Roadmaster,En-US
1992,Buick,All Other Models,Skylark,En-US
1992,Chevrolet,G Series,G10,En-US
1992,Chevrolet,G Series,G20,En-US
1992,Chevrolet,G Series,G30,En-US
1992,Dodge,All Other Models,B150,En-US
1992,Dodge,All Other Models,B250,En-US
1992,Dodge,All Other Models,B350,En-US
1992,Dodge,All Other Models,Caravan,En-US
1992,Dodge,All Other Models,D/W Truck,En-US
1992,Dodge,All Other Models,Dakota,En-US
1992,Dodge,All Other Models,Daytona,En-US
1992,Dodge,All Other Models,Dynasty,En-US
1992,Dodge,All Other Models,Mini Ram Van,En-US
1992,Dodge,All Other Models,Monaco,En-US
1992,Dodge,All Other Models,Other Dodge Models,En-US
1992,Dodge,All Other Models,Ram 1500 Truck,En-US
1992,Dodge,All Other Models,Ram 2500 Truck,En-US
1992,Dodge,All Other Models,Ram 3500 Truck,En-US
1992,Dodge,All Other Models,Ramcharger,En-US
1992,Dodge,All Other Models,Shadow,En-US
1992,Dodge,All Other Models,Spirit,En-US
1992,Dodge,All Other Models,Viper,En-US
1992,Lexus,SC300/400,SC 300,En-US
1992,Lexus,SC300/400,SC 400,En-US
1992,Mercury,All Other Models,Cougar,En-US
1992,Mercury,All Other Models,Grand Marquis,En-US
1992,Mercury,All Other Models,Sable,En-US
1992,Mercury,All Other Models,Topaz,En-US
1992,Plymouth,All Other Models,Acclaim,En-US
1992,Plymouth,All Other Models,Colt,En-US
1992,Plymouth,All Other Models,Grand Voyager,En-US
1992,Plymouth,All Other Models,Other Plymouth Models,En-US
1992,Plymouth,All Other Models,Sundance,En-US
