Year,Make,Type,Model,ColorName,Color,ColorCode,Locale
1983,Alfa Romeo,GROUP,All Models,China White,AR008,#FFFFF5,En-US
1983,Alfa Romeo,GROUP,All Models,Chalk White,AR015,#FFFFF5,En-US
1983,Alfa Romeo,GROUP,All Models,Straw,AR103,#E9E9C9,En-US
1983,Alfa Romeo,GROUP,All Models,Signal Red,AR514/304,#AE3926,En-US
1983,Alfa Romeo,GROUP,All Models,Grigio (Grey) Nube Metallic,AR759,#616A73,En-US
1983,Buick,GROUP,All Models,White (Cotillion),11/WA3967,#FDF6DF,En-US
1983,Buick,GROUP,All Models,Silver Sand Gray Metallic,15/WA8358,#CDD1D5,En-US
1983,Buick,GROUP,All Models,Silver Metallic,16/WA7448,#CDD1D5,En-US
1983,Buick,GROUP,All Models,Light Royal Blue Metallic,22/WA8238,#A4B7CA,En-US
1983,Buick,GROUP,All Models,Medium Dark Royal Blue Metallic,27/WA7686,#4B617F,En-US
1983,Buick,GROUP,All Models,Light Gray Fern Metallic,42/WA8239,#9FB1A2,En-US
1983,Buick,GROUP,All Models,Dark Gray Fern Metallic,48/WA7684,#47614B,En-US
1983,Buick,GROUP,All Models,Cream (or Frost) Beige,59/WA8505,#F9E5C1,En-US
1983,Buick,GROUP,All Models,Light Sand Gray,60/WA7690,#C4C0AE,En-US
1983,Buick,GROUP,All Models,Light Briar Brown Metallic,62/WA8240,#B2895C,En-US
1983,Buick,GROUP,All Models,Dark Briar Brown Metallic,67/WA7688,#684B2E,En-US
1983,Buick,GROUP,All Models,Light Maple Metallic,73/WA8491,#A33823,En-US
1983,Buick,GROUP,All Models,Autumn Maple F/M Metallic,74/WA8237,#A33823,En-US
1983,Buick,GROUP,All Models,Spectra Red,75/WA7211,#C42222,En-US
1983,Buick,GROUP,All Models,Dark Autumn Maple Metallic,78/WA8486,#712B1F,En-US
1983,Buick,GROUP,All Models,Charcoal Metallic,84/WA7197,#434549,En-US
1983,Buick,GROUP,All Models,Medium Sand Gray F/M Metallic,87/WA7692,#BBB29B,En-US
1983,Buick,GROUP,All Models,Light Flax F/M Metallic,91/WA8360,#C6BFA8,En-US
1983,Buick,GROUP,All Models,Medium Gray Metallic,WA7719,#D0CDC4,En-US
1983,Cadillac,GROUP,All Models,White (Cotillion),11/WA3967,#FDF6DF,En-US
1983,Cadillac,GROUP,All Models,Silver Sand Gray Metallic,15/WA8358,#CDD1D5,En-US
1983,Cadillac,GROUP,All Models,Black,19/WA848,#0A150D,En-US
1983,Cadillac,GROUP,All Models,Hatteras Blue Metallic,2 7,#6B7981,En-US
1983,Cadillac,GROUP,All Models,Balboa Blue Metallic,22,#AAB7BE,En-US
1983,Cadillac,GROUP,All Models,Light Gray Fern Metallic,42/WA8239,#9FB1A2,En-US
1983,Cadillac,GROUP,All Models,Loden Green Metallic,48,#6C785C,En-US
1983,Cadillac,GROUP,All Models,Cameo Ivory,50,#F7EBBB,En-US
1983,Cadillac,GROUP,All Models,Cream (or Frost) Beige,59/WA8505,#F9E5C1,En-US
1983,Cadillac,GROUP,All Models,Light Sand Gray,60/WA7690,#C4C0AE,En-US
1983,Cadillac,GROUP,All Models,Woodland Haze Metallic,62,#BFB09B,En-US
1983,Cadillac,GROUP,All Models,Antique Saddle Metallic,64/WA8362,#D5AE8F,En-US
1983,Cadillac,GROUP,All Models,Briar Brown Metallic,67,#684B2E,En-US
1983,Cadillac,GROUP,All Models,Light Maple Metallic,73/WA8491,#A33823,En-US
1983,Cadillac,GROUP,All Models,Autumn Maple F/M Metallic,74/WA8237,#A33823,En-US
1983,Cadillac,GROUP,All Models,Dark Autumn Maple Metallic,78/WA8486,#712B1F,En-US
1983,Cadillac,GROUP,All Models,Garnet (Carmine) Metallic,81,#800000,En-US
1983,Cadillac,GROUP,All Models,Midnight Sand Gray Metallic,82/WA7714,#494443,En-US
