Year,Make,Type,Model,ColorName,Color,ColorCode,Locale
2008,BMW,GROUP,X5,Deep Green Metallic,A43,#235125,En-US
2008,BMW,GROUP,X5,Space Gray Metallic,A52,#7A7872,En-US
2008,BMW,GROUP,X5,Platinum Bronze Metallic,A53,#C1BBA7,En-US
2008,BMW,GROUP,X5,Mineral Green Metallic,A70,#879992,En-US
2008,BMW,GROUP,X5,Vermillion Red Metallic,A82,#60120A,En-US
2008,Cadillac,GROUP,Escalade,Dark Ming Blue Pri Metallic,25/WA722J,#245668,En-US
2008,Cadillac,GROUP,Escalade,Black,41/WA8555,#020202,En-US
2008,Cadillac,GROUP,Escalade,Stealth Grey Metallic,46/WA928L,#484A4D,En-US
2008,Cadillac,GROUP,Escalade,Gold Mist Metallic,51/WA316N/WA216N,#DFCE93,En-US
2008,Cadillac,GROUP,Escalade,Fine Silver Birch Metallic,59/WA926L,#D2D1CC,En-US
2008,Cadillac,GROUP,Escalade,Sonoma Jewel Metallic,66/WA412P,#862518,En-US
2008,Cadillac,GROUP,Escalade,Red Jewel,80/WA301N,#891C11,En-US
2008,Cadillac,GROUP,Escalade,White Diamond Pri Metallic Tri-coat,98/WA800J,#FFFFEB,En-US
2008,Cadillac,GROUP,Escalade,Bright Silver Sparkle Effect (Wheel),9967,#F1F0EB,En-US
2008,Cadillac,GROUP,Escalade,Opal Gray (Interior),WA104D,#B7A079,En-US
2008,Cadillac,GROUP,Escalade,Ebony (Interior),WA167A,#39332D,En-US
2008,Cadillac,GROUP,Escalade,Morocco (Interior),WA260M,#744A30,En-US
2008,Cadillac,GROUP,Escalade,Light Titanium Gray (Interior),WA311N,#B7AD8B,En-US
2008,Cadillac,GROUP,Escalade,Dark Titanium Gray (Interior),WA313N,#655D3F,En-US
2008,Cadillac,GROUP,Escalade,Very Light Cashmere (Interior),WA314N,#D4C9A4,En-US
2008,Cadillac,GROUP,Escalade,Cocoa (Interior),WA413P,#644A32,En-US
2008,Cadillac,GROUP,Escalade,Very Light Linen (Interior),WA521Q,#C6B386,En-US
2008,Cadillac,GROUP,Escalade,Satin Nickel Metallic  (Wheel Color),WA733J,#E7E1CF,En-US
2008,Cadillac,GROUP,Escalade,Light Cashmere (Interior),WA830K,#C1B795,En-US
2008,Cadillac,GROUP,Escalade,Black (Interior),WA848,#27251D,En-US
2008,Cadillac,GROUP,Escalade,Black (matt),WA848/WA8555,#121110,En-US
2008,Cadillac,GROUP,Escalade,Silver Metallic  (Wheel),WA9021,#E0DBD6,En-US
2008,Cadillac,GROUP,Escalade,Very Dark Cashmere (Interior),WA935L,#6B6243,En-US
2008,Chevrolet,GROUP,Aveo,Urban Gray Metallic,04/WA402N,#706D68,En-US
2008,Chevrolet,GROUP,Aveo,Icelandic Misty Blue Effect,05U/WA404N,#C5CECF,En-US
2008,Chevrolet,GROUP,Aveo,Flame Red Metallic,06/WA403N,#AD1105,En-US
2008,Chevrolet,GROUP,Aveo,Galaxy White,11U/WA143L,#F9F9F7,En-US
2008,Chevrolet,GROUP,Aveo,Sports Blue Metallic,33U/WA156L,#4D76AD,En-US
2008,Chevrolet,GROUP,Aveo,Black,41/WA8555,#020202,En-US
2008,Chevrolet,GROUP,Aveo,Highway Yellow,52U/WA229L,#F7F025,En-US
2008,Chevrolet,GROUP,Aveo,Sunset Orange Effect,54U/WA258L,#DA8326,En-US
2008,Chevrolet,GROUP,Aveo,Super Red,71U/WA238L,#E92929,En-US
2008,Chevrolet,GROUP,Aveo,Pearl Black,87U/WA245L,#25251F,En-US
2008,Chevrolet,GROUP,Aveo,Poly Silver,92U/WA246L,#E9E8E1,En-US
2008,Chevrolet,GROUP,Aveo,Bright Silver Sparkle Effect (Wheel),9967,#F1F0EB,En-US
2008,Chevrolet,GROUP,Aveo,Black Aero (Wheel),W9M,#181714,En-US
2008,Chevrolet,GROUP,Aveo,Ebony (Interior),WA167A,#39332D,En-US
2008,Chevrolet,GROUP,Aveo,Black (Interior),WA848,#27251D,En-US
2008,Chevrolet,GROUP,Aveo,Black (matt),WA848/WA8555,#121110,En-US
2008,Chevrolet,GROUP,Express,Arctic White,10/WA9567,#FDF6DF,En-US
2008,Chevrolet,GROUP,Express,Cashmere Metallic,15/WA929L,#D3C69B,En-US
2008,Chevrolet,GROUP,Express,Graystone Metallic,16/WA213M,#656257,En-US
2008,Chevrolet,GROUP,Express,Dark Ming Blue Metallic,25/WA722J,#1D276F,En-US
2008,Chevrolet,GROUP,Express,Black,41/WA8555,#020202,En-US
2008,Chevrolet,GROUP,Express,Medium Green Pri Metallic,47/WA9539,#246826,En-US
2008,Chevrolet,GROUP,Express,White,50/WA8624,#EFEFE9,En-US
2008,Chevrolet,GROUP,Express,Fine Silver Birch Metallic,59/WA926L,#D2D1CC,En-US
2008,Chevrolet,GROUP,Express,Bright Argent Silver Effect (Wheel),6248,#F5F4F1,En-US
2008,Chevrolet,GROUP,Express,Sport Red Metallic,63/WA817K,#B22C39,En-US
2008,Chevrolet,GROUP,Express,Red,74/WA9260,#A51814,En-US
2008,Chevrolet,GROUP,Express,Bright Silver Sparkle Effect (Wheel),9967,#F1F0EB,En-US
2008,Chevrolet,GROUP,Express,Shale (Interior),WA149B,#A69476,En-US
2008,Chevrolet,GROUP,Express,Ebony (Interior),WA167A,#39332D,En-US
2008,Chevrolet,GROUP,Express,Medium Dark Pewter II (Interior),WA184D,#746748,En-US
2008,Chevrolet,GROUP,Express,Medium Neutral (Interior),WA195A,#7F5C37,En-US
2008,Chevrolet,GROUP,Express,Black (Interior),WA848,#27251D,En-US
2008,Chevrolet,GROUP,Express,Black (matt),WA848/WA8555,#121110,En-US
2008,Chevrolet,GROUP,Express,Ultra Silver Metallic  (Wheel Color),WA8867,#EAE9E4,En-US
2008,Chevrolet,GROUP,Kodiak,Graystone Metallic,16/WA213M,#656257,En-US
2008,Chevrolet,GROUP,Kodiak,Indigo Metallic,39/WA9792,#0B536D,En-US
2008,Chevrolet,GROUP,Kodiak,Black,41/WA8555,#020202,En-US
2008,Chevrolet,GROUP,Kodiak,Medium Green Pri Metallic,47/WA9539,#246826,En-US
2008,Chevrolet,GROUP,Kodiak,White,50/WA8624,#EFEFE9,En-US
2008,Chevrolet,GROUP,Kodiak,Argent Grey (Wheel),6277,#BCBAB2,En-US
2008,Chevrolet,GROUP,Kodiak,Bright Red,72/WA7475,#971417,En-US
2008,Chevrolet,GROUP,Kodiak,Red,74/WA9260,#A51814,En-US
2008,Chevrolet,GROUP,Kodiak,Black (Wheel),8555,#171715,En-US
2008,Chevrolet,GROUP,Kodiak,Bright Silver Sparkle Effect (Wheel),9967,#F1F0EB,En-US
2008,Chevrolet,GROUP,Kodiak,Dark Green,9V5/WA9015/WA7156,#1E4511,En-US
2008,Chevrolet,GROUP,Kodiak,Tan,9V9/WA9403/WA8265,#D1C771,En-US
2008,Chevrolet,GROUP,Kodiak,Dark Yellow,9W3/WA9418/WA253A,#EEA424,En-US
2008,Chevrolet,GROUP,Kodiak,Dark Orange,9W4/WA9417,#E5621B,En-US
2008,Chevrolet,GROUP,Kodiak,Medium Dark Pewter (Interior),WA110D,#6E6452,En-US
2008,Chevrolet,GROUP,Kodiak,Ebony (Interior),WA167A,#39332D,En-US
2008,Chevrolet,GROUP,Kodiak,Medium Neutral (Interior),WA195A,#7F5C37,En-US
2008,Chevrolet,GROUP,Kodiak,Light Argent Metallic  (Wheel Color),WA6272,#ACA9A0,En-US
2008,Chevrolet,GROUP,Kodiak,Very Dark Pewter (Interior),WA642H,#4D483F,En-US
2008,Chevrolet,GROUP,Kodiak,Black (Interior),WA848,#27251D,En-US
2008,Chevrolet,GROUP,Kodiak,Black (matt),WA848/WA8555,#121110,En-US
2008,Chevrolet,GROUP,Kodiak,Olympic White (matt),WA8624,#F2ECE6,En-US
2008,Chevrolet,GROUP,Kodiak,Victory Red (matt),WA9260,#B2201C,En-US
2008,Chevrolet,GROUP,Silverado,Dark Brahma Jewel Metallic,12/WA519Q,#44271C,En-US
2008,Chevrolet,GROUP,Silverado,Graystone Metallic,16/WA213M,#656257,En-US
2008,Chevrolet,GROUP,Silverado,Dark Ming Blue Metallic,25/WA722J,#1D276F,En-US
2008,Chevrolet,GROUP,Silverado,Black,41/WA8555,#020202,En-US
2008,Chevrolet,GROUP,Silverado,Stealth Grey Metallic,46/WA928L,#484A4D,En-US
2008,Chevrolet,GROUP,Silverado,White,50/WA8624,#EFEFE9,En-US
2008,Chevrolet,GROUP,Silverado,Fine Silver Birch Metallic,59/WA926L,#D2D1CC,En-US
2008,Chevrolet,GROUP,Silverado,Argent Grey (Wheel),6277,#BCBAB2,En-US
2008,Chevrolet,GROUP,Silverado,Sonoma Jewel Metallic,66/WA412P,#A43E30,En-US
2008,Chevrolet,GROUP,Silverado,Red,74/WA9260,#A51814,En-US
2008,Chevrolet,GROUP,Silverado,Cocoa Metallic,81/WA414P,#67564F,En-US
2008,Chevrolet,GROUP,Silverado,Black (Wheel),8555,#171715,En-US
2008,Chevrolet,GROUP,Silverado,Ultra Silver Metallic  (Wheel),8867,#F8F5F2,En-US
2008,Chevrolet,GROUP,Silverado,Bright Silver Sparkle Effect (Wheel),9967,#F1F0EB,En-US
2008,Chevrolet,GROUP,Silverado,Opal Gray (Interior),WA104D,#B7A079,En-US
2008,Chevrolet,GROUP,Silverado,Ebony (Interior),WA167A,#39332D,En-US
2008,Chevrolet,GROUP,Silverado,Light Titanium Gray (Interior),WA311N,#B7AD8B,En-US
2008,Chevrolet,GROUP,Silverado,Dark Titanium Gray (Interior),WA313N,#655D3F,En-US
2008,Chevrolet,GROUP,Silverado,Cocoa (Interior),WA413P,#644A32,En-US
2008,Chevrolet,GROUP,Silverado,Sterling Silver  (matt),WA569F,#D8D1CA,En-US
2008,Chevrolet,GROUP,Silverado,Light Cashmere (Interior),WA830K,#C1B795,En-US
2008,Chevrolet,GROUP,Silverado,Black (Interior),WA848,#27251D,En-US
2008,Chevrolet,GROUP,Silverado,Black (matt),WA848/WA8555,#121110,En-US
2008,Chevrolet,GROUP,Silverado,Ultra Silver Metallic  (Wheel Color),WA8867,#EAE9E4,En-US
2008,Chevrolet,GROUP,Silverado,Silver Metallic  (Wheel),WA9021,#E0DBD6,En-US
2008,Chevrolet,GROUP,Silverado,Very Dark Cashmere (Interior),WA935L,#6B6243,En-US
2008,Chevrolet,GROUP,Silverado,Orange,WA9419,#EB9D23,En-US
2008,Chrysler,GROUP,300/300C Series,Warm Silver (matt),BSL,#A59B7B,En-US
2008,Chrysler,GROUP,300/300C Series,Black Crystal (matt),DX8 - M,#0C0C0C,En-US
2008,Chrysler,GROUP,300/300C Series,Clearwater Blue Pearl,EBG,#7AA29A,En-US
2008,Chrysler,GROUP,300/300C Series,Dark Titanium Pearl,FDT,#4E4138,En-US
2008,Chrysler,GROUP,300/300C Series,Light Sandstone Metallic,FKG,#B69D62,En-US
2008,Chrysler,GROUP,300/300C Series,Sparkle Silver Metallic  (Wheel Color),PAK-W,#E1DFD9,En-US
2008,Chrysler,GROUP,300/300C Series,Jaspis Steel Blue Effect,PBM,#1E5D9E,En-US
2008,Chrysler,GROUP,300/300C Series,Blaze Red Crystal Pearl,PRH,#AD1313,En-US
2008,Chrysler,GROUP,300/300C Series,Bright Silver Metallic,PS2,#C0C0C0,En-US
2008,Chrysler,GROUP,300/300C Series,Cool Vanilla,PWG,#FDF9E5,En-US
2008,Chrysler,GROUP,300/300C Series,Brilliant Black Pearl,PXR,#0A1112,En-US
2008,Chrysler,GROUP,300/300C Series,Jet Black (matt),RXF,#0C0C0C,En-US
2008,Chrysler,GROUP,300/300C Series,Deep Gray (matt),ZSP,#504C40,En-US
2008,Ferrari,GROUP,All Models,White,100,#FFFFF1,En-US
2008,Ferrari,GROUP,All Models,Argento Metallic,101,#E7E5DD,En-US
2008,Ferrari,GROUP,All Models,Yellow,102/4305,#FFD543,En-US
2008,Ferrari,GROUP,All Models,Black,1240/1250,#000000,En-US
2008,Ferrari,GROUP,All Models,Red,322,#DA1C1C,En-US
2008,Ferrari,GROUP,All Models,Rosso Scuderia,323,#DA1C1C,En-US
2008,Ferrari,GROUP,All Models,Grigio Titanio Metallic,3238,#92999E,En-US
2008,Ferrari,GROUP,All Models,Red,325,#841623,En-US
2008,Ferrari,GROUP,All Models,Giallo Modena,4250,#EFC732,En-US
2008,Ferrari,GROUP,All Models,Black Metallic,508,#1E1C1C,En-US
2008,Ferrari,GROUP,All Models,Blue,521/520,#2C3157,En-US
2008,Ferrari,GROUP,All Models,Blue Tour De France Metallic,522,#25436B,En-US
2008,Ferrari,GROUP,All Models,Blue Metallic,525,#467076,En-US
2008,Ferrari,GROUP,All Models,Gray Metallic,740,#59554B,En-US
2008,Ferrari,GROUP,All Models,Blue Metallic,750,#B1BFC1,En-US
2008,Ferrari,GROUP,All Models,Grigio Granito Metallic,DBC 918180,#514A3B,En-US
2008,Ford,GROUP,Econoline,Sparkle Silver Effect (Wheel),6389,#E5E5DB,En-US
2008,Ford,GROUP,Econoline,School Bus Yellow,BY,#F9BC19,En-US
2008,Ford,GROUP,Econoline,Dark Shadow Gunmetal Grey Effect,CX,#7B7875,En-US
2008,Ford,GROUP,Econoline,Dark Blue Effect,DX,#222E48,En-US
2008,Ford,GROUP,Econoline,Vermillion,E4,#B81F1D,En-US
2008,Ford,GROUP,Econoline,Pueblo Gold Effect,G3,#CFC7AD,En-US
2008,Ford,GROUP,Econoline,Forest Green Effect,GG,#377B61,En-US
2008,Ford,GROUP,Econoline,Dark Toreador Red Effect,JL,#8B1E13,En-US
2008,Ford,GROUP,Econoline,Black Ebony,UA,#0D2212,En-US
2008,Ford,GROUP,Econoline,Silver Effect,YN,#ACB3A6,En-US
2008,Ford,GROUP,Econoline,Oxford White,YZ,#EDF5EC,En-US
2008,Ford,GROUP,Expedition,Sparkle Silver Effect (Wheel),6389,#E5E5DB,En-US
2008,Ford,GROUP,Expedition,Dark Blue Effect,DX,#222E48,En-US
2008,Ford,GROUP,Expedition,Redfire Pearl Effect,G2,#B51519,En-US
2008,Ford,GROUP,Expedition,Pueblo Gold Effect,G3,#CFC7AD,En-US
2008,Ford,GROUP,Expedition,Earth Metallic,HS,#6C5446,En-US
2008,Ford,GROUP,Expedition,White Chocolate Tricoat,PV,#F0F3CD,En-US
2008,Ford,GROUP,Expedition,Dark Copper Metallic,T5,#88522A,En-US
2008,Ford,GROUP,Expedition,Black Ebony,UA,#0D2212,En-US
2008,Ford,GROUP,Expedition,Vapor Silver Metallic,ZY,#BEBDBA,En-US
2008,Ford,GROUP,Explorer,Sparkle Silver Effect (Wheel),6389,#E5E5DB,En-US
2008,Ford,GROUP,Explorer,Colorado Red,D3,#C00000,En-US
2008,Ford,GROUP,Explorer,Dark Blue Effect,DX,#222E48,En-US
2008,Ford,GROUP,Explorer,Redfire Pearl Effect,G2,#B51519,En-US
2008,Ford,GROUP,Explorer,Pueblo Gold Effect,G3,#CFC7AD,En-US
2008,Ford,GROUP,Explorer,Dark Cherry Metallic,HH,#4F1111,En-US
2008,Ford,GROUP,Explorer,Earth Metallic,HS,#6C5446,En-US
2008,Ford,GROUP,Explorer,Silver Birch Effect,JP,#DFE2E5,En-US
2008,Ford,GROUP,Explorer,Orange Frost Effect,NL,#CC4116,En-US
2008,Ford,GROUP,Explorer,White Chocolate Tricoat,PV,#F0F3CD,En-US
2008,Ford,GROUP,Explorer,Black Ebony,UA,#0D2212,En-US
2008,Ford,GROUP,Explorer,Performance White,WB/M6547,#F9FBFD,En-US
2008,Ford,GROUP,Explorer,White Suede,WS,#EBE6CF,En-US
2008,Ford,GROUP,Explorer,Oxford White,YZ,#EDF5EC,En-US
2008,Ford,GROUP,Explorer,Vapor Silver Metallic,ZY,#BEBDBA,En-US
2008,Ford,GROUP,F-Series,Sparkle Silver Effect (Wheel),6389,#E5E5DB,En-US
2008,Ford,GROUP,F-Series,Dark Shadow Gunmetal Grey Effect,CX,#7B7875,En-US
2008,Ford,GROUP,F-Series,Dark Blue Effect,DX,#222E48,En-US
2008,Ford,GROUP,F-Series,Vermillion,E4,#B81F1D,En-US
2008,Ford,GROUP,F-Series,Vermillion,F1,#A31F13,En-US
2008,Ford,GROUP,F-Series,Toreador Red Effect,FL,#901414,En-US
2008,Ford,GROUP,F-Series,Redfire Pearl Effect,G2,#B51519,En-US
2008,Ford,GROUP,F-Series,Pueblo Gold Effect,G3,#CFC7AD,En-US
2008,Ford,GROUP,F-Series,Forest Green Effect,GG,#377B61,En-US
2008,Ford,GROUP,F-Series,Amber Gold Metallic,GQ,#DBC56D,En-US
2008,Ford,GROUP,F-Series,Vintage Copper Pearl,HR,#9D6E41,En-US
2008,Ford,GROUP,F-Series,Earth Metallic,HS,#6C5446,En-US
2008,Ford,GROUP,F-Series,Cinnamon Metallic,HT,#88513E,En-US
2008,Ford,GROUP,F-Series,Dark Toreador Red Effect,JL,#8B1E13,En-US
2008,Ford,GROUP,F-Series,Dark Toreador Red Pearl,JM/M6982,#7D2219,En-US
2008,Ford,GROUP,F-Series,True Blue Effect,L2,#30556A,En-US
2008,Ford,GROUP,F-Series,Aspen Green Effect,P5,#5B7349,En-US
2008,Ford,GROUP,F-Series,White Chocolate Tricoat,PV,#F0F3CD,En-US
2008,Ford,GROUP,F-Series,Blue Flame Metallic,SZ,#494B9D,En-US
2008,Ford,GROUP,F-Series,Dark Copper Metallic,T5,#88522A,En-US
2008,Ford,GROUP,F-Series,Charcoal Beige Metallic,T7,#514D3B,En-US
2008,Ford,GROUP,F-Series,Black Ebony,UA,#0D2212,En-US
2008,Ford,GROUP,F-Series,Black Ebony,UD,#0D2212,En-US
2008,Ford,GROUP,F-Series,White Platinum Tricoat,UG,#FBFBF9,En-US
2008,Ford,GROUP,F-Series,Tuxedo Black,UH,#000000,En-US
2008,Ford,GROUP,F-Series,Brilliant Silver Metallic  (Cladding),UI,#F1F1E7,En-US
2008,Ford,GROUP,F-Series,Sterling Gray Metallic   (Cladding),UJ,#C0C0AE,En-US
2008,Ford,GROUP,F-Series,Royal Red Metallic   (Cladding),UK,#B51519,En-US
2008,Ford,GROUP,F-Series,Ingot Silver Metallic,UX,#EAE9E4,En-US
2008,Ford,GROUP,F-Series,Performance White,WB/M6547,#F9FBFD,En-US
2008,Ford,GROUP,F-Series,Silver Effect,YN,#ACB3A6,En-US
2008,Ford,GROUP,F-Series,Oxford White,YZ,#EDF5EC,En-US
2008,Ford,GROUP,F-Series,Oxford White  (B9791),Z1,#E9F6ED,En-US
2008,Ford,GROUP,F-Series,Silver Metallic,Z3,#ACB3A6,En-US
2008,Ford,GROUP,Taurus,Sparkle Silver Effect (Wheel),6389,#E5E5DB,En-US
2008,Ford,GROUP,Taurus,Dark Ink Blue Pearl,DI,#1E232E,En-US
2008,Ford,GROUP,Taurus,Light Tundra Effect,DV,#94AD8B,En-US
2008,Ford,GROUP,Taurus,Merlot Red Effect,FX,#82141E,En-US
2008,Ford,GROUP,Taurus,Alloy Effect,G5,#615C51,En-US
2008,Ford,GROUP,Taurus,Silver Birch Effect,JP,#DFE2E5,En-US
2008,Ford,GROUP,Taurus,Light Ice Blue Effect,LS,#D5DDE1,En-US
