Year,Make,Type,Model,ColorName,Color,ColorCode,Locale
1984,Alfa Romeo,GROUP,All Models,Ivory,103,#E6E7B7,En-US
1984,Alfa Romeo,GROUP,All Models,Red Metallic,143/547,#7F1F1F,En-US
1984,Alfa Romeo,GROUP,All Models,White,241/008,#FFFFFF,En-US
1984,Alfa Romeo,GROUP,All Models,Freen,246,#357C2C,En-US
1984,Alfa Romeo,GROUP,All Models,Alfa Red,501,#B61E1E,En-US
1984,Alfa Romeo,GROUP,All Models,Navajo Red,551,#A04646,En-US
1984,Alfa Romeo,GROUP,All Models,Grigio Chiaro Metallic,762,#746E64,En-US
1984,Alfa Romeo,GROUP,All Models,Black Metallic,907,#070707,En-US
1984,Alfa Romeo,GROUP,All Models,Black Metallic,909,#070707,En-US
1984,Alfa Romeo,GROUP,All Models,China White,AR008,#FFFFF5,En-US
1984,Alfa Romeo,GROUP,All Models,Chalk White,AR015,#FFFFF5,En-US
1984,Alfa Romeo,GROUP,All Models,Straw,AR103,#E9E9C9,En-US
1984,Alfa Romeo,GROUP,All Models,Signal Red,AR514/304,#AE3926,En-US
1984,Buick,GROUP,All Other Models,Charcoal Metallic,06/WA7197,#716D6D,En-US
1984,Buick,GROUP,All Other Models,White (Cotillion),11/WA3967,#FDF6DF,En-US
1984,Buick,GROUP,All Other Models,Silver Metallic,17/WA8536,#CDD1D5,En-US
1984,Buick,GROUP,All Other Models,Black,19/WA5118,#0A150D,En-US
1984,Buick,GROUP,All Other Models,Black (Interior Color),19/WA848,#0A150D,En-US
1984,Buick,GROUP,All Other Models,Pastel Blue,21/WA7023,#A7BED1,En-US
1984,Buick,GROUP,All Other Models,Light Royal Blue Metallic,21/WA7783,#A4B7CA,En-US
1984,Buick,GROUP,All Other Models,Light Royal Blue Metallic,22/WA8238,#A4B7CA,En-US
1984,Buick,GROUP,All Other Models,Light Royal Blue F/M Metallic,24/WA8261,#96AEB6,En-US
1984,Buick,GROUP,All Other Models,Medium Dark Royal Blue Metallic,27/WA7686,#4B617F,En-US
1984,Buick,GROUP,All Other Models,Dark Royal Blue Metallic,28/WA7784,#274E65,En-US
1984,Buick,GROUP,All Other Models,Sandstone,39C/WA8558,#C1A477,En-US
1984,Buick,GROUP,All Other Models,White,40C/WA8554,#FEF7EC,En-US
1984,Buick,GROUP,All Other Models,Light Gray Fern Metallic,42/WA8239,#9FB1A2,En-US
1984,Buick,GROUP,All Other Models,Light Gray Fern Metallic,44/WA7787,#9FB1A2,En-US
1984,Buick,GROUP,All Other Models,Dark Green,46/WA7156,#2B6A1C,En-US
1984,Buick,GROUP,All Other Models,Dark Gray Fern Metallic,48/WA7684,#47614B,En-US
1984,Buick,GROUP,All Other Models,Gold Wing Metallic,55/WA7568,#D6A05A,En-US
1984,Buick,GROUP,All Other Models,Cream (or Frost) Beige,59/WA8509,#F9E5C1,En-US
1984,Buick,GROUP,All Other Models,Light Sand Gray,60/WA7690,#C4C0AE,En-US
1984,Buick,GROUP,All Other Models,Light Briar Brown Metallic,62/WA8240,#B2895C,En-US
1984,Buick,GROUP,All Other Models,Dark Briar Brown Metallic,67/WA7688,#684B2E,En-US
1984,Buick,GROUP,All Other Models,Dark Sandstone Metallic,68/WA7786,#99743F,En-US
1984,Buick,GROUP,All Other Models,Very Dark Sandstone F/M Metallic,69,#968864,En-US
1984,Buick,GROUP,All Other Models,Crimson Maple Metallic,72/WA7724,#A33823,En-US
1984,Buick,GROUP,All Other Models,Light Maple Metallic,73/WA8491,#A33823,En-US
1984,Buick,GROUP,All Other Models,Autumn Maple F/M Metallic,74/WA8237,#A33823,En-US
1984,Buick,GROUP,All Other Models,Spectra Red,75/WA7211,#C42222,En-US
1984,Buick,GROUP,All Other Models,Dark Autumn Maple Metallic,78/WA8486,#712B1F,En-US
1984,Buick,GROUP,All Other Models,Gun Metal Metallic,84/WA7782,#A0A2A8,En-US
1984,Buick,GROUP,All Other Models,Saddle Tan F/M Metallic,85/WA8556,#9C975A,En-US
1984,Buick,GROUP,All Other Models,Medium Sand Gray F/M Metallic,87/WA7692,#BBB29B,En-US
1984,Buick,GROUP,All Other Models,Black,WA8555,#000000,En-US
1984,Cadillac,GROUP,Other Cadillac Models,White (Cotillion),11/WA3967,#FDF6DF,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Silver Metallic,17/WA8536,#CDD1D5,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Black,19/WA848,#0A150D,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Royal Blue Metallic,21/WA7783,#A4B7CA,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Royal Blue Metallic,22/WA8238,#A4B7CA,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Medium Dark Royal Blue Metallic,27/WA7686,#4B617F,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Dark Royal Blue Metallic,28/WA7784,#274E65,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Flax,37C/WA8557,#F8F9B3,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Sandstone,39C/WA8558,#C1A477,En-US
1984,Cadillac,GROUP,Other Cadillac Models,White,40C/WA8554,#FEF7EC,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Gray Fern Metallic,42/WA8239,#9FB1A2,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Gray Fern Metallic,44/WA7787,#9FB1A2,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Dark Gray Fern Metallic,48/WA7684,#47614B,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Flax,50/WA7694,#F7EBBB,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Cream (or Frost) Beige,59/WA8509,#F9E5C1,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Sand Gray,60/WA7690,#C4C0AE,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Briar Brown Metallic,62/WA8240,#B2895C,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Antique Saddle Metallic,64/WA8362,#D5AE8F,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Dark Briar Brown Metallic,67/WA7688,#684B2E,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Dark Sandstone Metallic,68/WA7786,#99743F,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Crimson Maple Metallic,72/WA7724,#A33823,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Maple Metallic,73/WA8491,#A33823,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Autumn Maple F/M Metallic,74/WA8237,#A33823,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Dark Autumn Maple Metallic,78/WA8486,#712B1F,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Midnight Sand Gray Metallic,82/WA7714,#494443,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Gun Metal Metallic,84/WA7782,#A0A2A8,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Saddle Tan F/M Metallic,85/WA8556,#9C975A,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Midnight Blue F/M Metallic,90/WA7693,#07094F,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Briar F/M Metallic,92/WA7697,#9E7044,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Senora Saddle F/M Metallic,93/WA8361,#9C975A,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Beech F/M Metallic,94/WA7699,#C7843D,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Medium Royal Blue F/M Metallic,95/WA7788,#4A7298,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Light Sandstone F/M Metallic,96/WA7789,#BA9D70,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Red Cedar F/M Metallic,97,#E5BD93,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Dark Crimson Maple Metallic,98/WA8294,#A2242D,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Black Cherry Metallic,99/WA8244,#0F1113,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Black,WA8555,#000000,En-US
1984,Cadillac,GROUP,Other Cadillac Models,Silver Metallic,WA9021,#DAD8D8,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,White,12/WA5111,#F7FCFB,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Black,19/WA5118,#0A150D,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Light Blue Metallic,21/WA7470,#A1B9C3,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Medium Blue,23/WA7154,#507F84,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Dark Blue Metallic,28/WA8264,#4B6D8D,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Dark Blue,29/WA7349,#0A1E52,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Woodland Green,46/WA7156,#2B6A1C,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Yellow,53/WA5283,#EAD416,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Tan,61/WA8265,#F2CFA2,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Light Saddle Metallic,64/WA8266,#BC763E,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Dark Brown Metallic,66/WA8267,#654D35,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Bright Red,72/WA7475,#971417,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Red Metallic,76/WA8278,#E86660,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Tangier Orange,88/WA5108,#FD7429,En-US
1984,Chevrolet,GROUP,G10-G30-P Series,Polar White,93/WA5704,#FFFDF1,En-US
1984,Chevrolet,GROUP,S-Series,Gloss Black,09/WA5118,#111111,En-US
1984,Chevrolet,GROUP,S-Series,White,12/WA5111,#F7FCFB,En-US
1984,Chevrolet,GROUP,S-Series,Light Slate Metallic,17/WA7468,#C7CCD1,En-US
1984,Chevrolet,GROUP,S-Series,Black,19/WA5118,#0A150D,En-US
1984,Chevrolet,GROUP,S-Series,Dark Blue Metallic,28/WA8264,#4B6D8D,En-US
1984,Chevrolet,GROUP,S-Series,Dark Blue,29/WA7349,#0A1E52,En-US
