Year,Make,Type,Model,ColorName,Color,ColorCode,Locale
1990,Alfa Romeo,GROUP,All Models,Alfa Red,130,#AE3926,En-US
1990,Alfa Romeo,GROUP,All Models,Blu Chiaro Metallic,945,#2F718D,En-US
1990,Audi,GROUP,All Models,Alpine White,L90E/P1,#FBFDE4,En-US
1990,Audi,GROUP,All Models,Pearl White Metallic Tri-Coat,LOA9,#E6E7CF,En-US
1990,Audi,GROUP,All Models,Ginster Yellow,LY1A,#F5F771,En-US
1990,Audi,GROUP,All Models,Bambus Metallic,LY1Z/U2,#9E9876,En-US
1990,Audi,GROUP,All Models,Tornado Red,LY3D/G2,#C21212,En-US
1990,Audi,GROUP,All Models,Glacier Blue Metallic,LY5U/U1,#98C1C2,En-US
1990,Audi,GROUP,All Models,Aquamarine Metallic,LY6T/S5,#B7D3D1,En-US
1990,Audi,GROUP,All Models,Papyrus Metallic,LY6U/U3,#C0B9AE,En-US
1990,Audi,GROUP,All Models,Lago Metallic,LY6Z/Q6,#397D79,En-US
1990,Audi,GROUP,All Models,Titanium Gray Metallic,LY7P/Z6,#929493,En-US
1990,Audi,GROUP,All Models,Crystal Silver Metallic,LY7T/C6,#9CA2A5,En-US
1990,Audi,GROUP,All Models,Brilliant Black,LY9B,#000000,En-US
1990,Audi,GROUP,All Models,Panther Black  Metallic,LY9Z/L7,#181F1A,En-US
1990,Audi,GROUP,All Models,Zyclam Red Pearl,LZ3T/S6,#85232C,En-US
1990,Audi,GROUP,All Models,Cayenne Mica Metallic,LZ3Z/U4,#8A1A1A,En-US
1990,Audi,GROUP,All Models,Indigo Pearl,LZ5U/C2,#054327,En-US
1990,Buick,GROUP,All Other Models,Silver Metallic,12/WA8535,#C7CCD1,En-US
1990,Buick,GROUP,All Other Models,Silver Metallic,12/WA9284,#C7CCD1,En-US
1990,Buick,GROUP,All Other Models,Silver Metallic,12/WA9331,#C7CCD1,En-US
1990,Buick,GROUP,All Other Models,Black Metallic,14/WA8767,#000000,En-US
1990,Buick,GROUP,All Other Models,Medium Gray Metallic,15/WA8573,#787878,En-US
1990,Buick,GROUP,All Other Models,Medium Gray Metallic,15/WA9285,#787878,En-US
1990,Buick,GROUP,All Other Models,Slate Gray,18/WA9234,#B8BABA,En-US
1990,Buick,GROUP,All Other Models,Neon Blue Metallic,21/WA9614,#40A5BA,En-US
1990,Buick,GROUP,All Other Models,Light Sapphire Metallic,22/WA8966,#99B2C1,En-US
1990,Buick,GROUP,All Other Models,Medium Maui Blue Metallic,23/WA9184,#489AA4,En-US
1990,Buick,GROUP,All Other Models,Bright Blue Metallic,24/WA8928,#619EA7,En-US
1990,Buick,GROUP,All Other Models,Light Sapphire Blue Metallic,26/WA8964,#A6B7C2,En-US
1990,Buick,GROUP,All Other Models,Medium Sapphire Blue Metallic,27/WA8742,#51939F,En-US
1990,Buick,GROUP,All Other Models,Black Sapphire Metallic,28/WA8743,#0A141A,En-US
1990,Buick,GROUP,All Other Models,Dark Sapphire Blue Metallic,29/WA8970,#417985,En-US
1990,Buick,GROUP,All Other Models,Dark Sapphire Blue Metallic,29/WA9382,#417985,En-US
1990,Buick,GROUP,All Other Models,Light Driftwood Metallic,33/WA9022,#9E8D74,En-US
1990,Buick,GROUP,All Other Models,White,40/11/WA3967,#FFFBF5,En-US
1990,Buick,GROUP,All Other Models,White,40/WA8554,#FEF7EC,En-US
1990,Buick,GROUP,All Other Models,Black,41/19/WA848,#000000,En-US
1990,Buick,GROUP,All Other Models,Copper Beige,52/WA9179,#E9CDAF,En-US
1990,Buick,GROUP,All Other Models,Light Beechwood Metallic,57/WA9180,#D3964D,En-US
1990,Buick,GROUP,All Other Models,Camel Beige,57/WA9611,#E9DFB9,En-US
1990,Buick,GROUP,All Other Models,Dark Beechwood Metallic,59/WA9181,#906A3E,En-US
1990,Buick,GROUP,All Other Models,Dark Beechwood Metallic,59/WA9279,#906A3E,En-US
1990,Buick,GROUP,All Other Models,Light Beechwood Metallic,62/WA9089,#C58E4D,En-US
1990,Buick,GROUP,All Other Models,Light Auburn Metallic,64/WA9068,#E2B386,En-US
1990,Buick,GROUP,All Other Models,Dark Auburn Metallic,66/WA9236,#A56041,En-US
1990,Buick,GROUP,All Other Models,Medium Beechwood Metallic,69/WA9091,#965930,En-US
1990,Buick,GROUP,All Other Models,Torch Red,70/WA9076,#E93737,En-US
1990,Buick,GROUP,All Other Models,Medium Garnet Metallic,72/WA8979,#B82027,En-US
1990,Buick,GROUP,All Other Models,Flame Red Metallic,74/WA8748,#DB333F,En-US
1990,Buick,GROUP,All Other Models,Dark Garnet Red Metallic,76/WA8984,#821847,En-US
1990,Buick,GROUP,All Other Models,Dark Maple Metallic,78/WA9078,#8F362D,En-US
1990,Buick,GROUP,All Other Models,Dark Maple Metallic,79/WA9241,#8F362D,En-US
1990,Buick,GROUP,All Other Models,Flame Red,81/WA8774,#BA1E19,En-US
1990,Buick,GROUP,All Other Models,Medium Sapphire Blue Metallic,83/WA8993,#62A4AC,En-US
1990,Buick,GROUP,All Other Models,Medium Slate Gray Metallic,85/WA9235,#8C9490,En-US
1990,Buick,GROUP,All Other Models,Autumn Maple F/M Metallic,89/WA8237,#B22C2C,En-US
1990,Buick,GROUP,All Other Models,White Diamond Pri Tri-coat,93/WA8933,#EDF4DC,En-US
1990,Buick,GROUP,All Other Models,Light Antelope F/M Metallic,95/WA9093,#C0B9AE,En-US
1990,Buick,GROUP,All Other Models,Black,WA8555,#000000,En-US
1990,Buick,GROUP,All Other Models,Silver Metallic,WA9021,#DAD8D8,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Silver Metallic,12/WA8535,#C7CCD1,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Silver Metallic,13S/WA9021,#C7CCD1,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Medium Gray Metallic,15/WA8573,#787878,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Light Pearl Gray,17/WA9057,#CFD1D3,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Slate Gray,18/WA9234,#B8BABA,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Light Sapphire Metallic,22/WA8966,#99B2C1,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Light Sapphire Blue Metallic,26/WA8964,#A6B7C2,En-US
1990,Cadillac,GROUP,Other Cadillac Models,Black Sapphire Metallic,28/WA8743,#0A141A,En-US
