Year,Make,Type,Model,ColorName,Color,ColorCode,Locale
1987,Acura,DETAIL,Integra,Avignon Blue Metallic,B-26M,#9CBBCC,En-US
1987,Acura,DETAIL,Integra,Champagne Beige Metallic,YR-60M,#C6C0A2,En-US
1987,Acura,DETAIL,Integra,Gothic Gray Metallic,NH-92M,#9199A3,En-US
1987,Acura,DETAIL,Integra,Lisbon Red Metallic,R-57M,#D73154,En-US
1987,Acura,DETAIL,Integra,Polar White,NH-512,#FFFEF1,En-US
1987,Acura,DETAIL,Integra,Quartz Silver Metallic,NH-94M,#CACED4,En-US
1987,Acura,DETAIL,Integra,Rio Red,R-63,#E21414,En-US
1987,Acura,DETAIL,Integra,Riviera Blue Metallic,B-39M,#8BACD9,En-US
1987,Acura,DETAIL,Integra,Sonic Blue Metallic,B-33MZ,#496A81,En-US
1987,Acura,DETAIL,Legend,Ascot Gray Metallic,YR-74M,#CFCBC1,En-US
1987,Acura,DETAIL,Legend,Asturias Gray Metallic,NH-502M,#7B7C7F,En-US
1987,Acura,DETAIL,Legend,Bahama Gold Metallic,YR-82M,#D7CA97,En-US
1987,Acura,DETAIL,Legend,Bristol Gray Metallic,YR-76M,#C7C8CD,En-US
1987,Acura,DETAIL,Legend,Ebony Black Metallic,NH-514M,#0C0C0C,En-US
1987,Acura,DETAIL,Legend,Florence Blue Metallic,B-37M,#437387,En-US
1987,Acura,DETAIL,Legend,Gothic Gray Metallic,NH-92M,#9199A3,En-US
1987,Acura,DETAIL,Legend,Nobel Silver Metallic,NH-516M,#D6D9DC,En-US
1987,Acura,DETAIL,Legend,Olympia White,NH-509,#FBFBFF,En-US
1987,Acura,DETAIL,Legend,Savannah Gray Metallic,YR-79M,#D9DBE1,En-US
1987,Acura,DETAIL,Legend,Volcanic Gray Metallic,YR-78M,#676C7B,En-US
1987,AMC,DETAIL,Alliance,Beige,AB,#F2EDCE,En-US
1987,AMC,DETAIL,Alliance,Classic Black,P1,#000000,En-US
1987,AMC,DETAIL,Alliance,Dark Pewter Metallic,AA,#A5A593,En-US
1987,AMC,DETAIL,Alliance,Light Blue Metallic,5A,#AAC1CE,En-US
1987,AMC,DETAIL,Alliance,Olympic White,9B_,#F8F8F2,En-US
1987,AMC,DETAIL,Alliance,Red Metallic,5C,#BB2323,En-US
1987,AMC,DETAIL,Alliance,Sebring Red,3B,#BB1D1D,En-US
1987,AMC,DETAIL,Alliance,Sterling Metallic,3D,#D9DDE1,En-US
1987,AMC,DETAIL,Eagle,Autumn Brown Metallic,4A,#B47316,En-US
1987,AMC,DETAIL,Eagle,Beige,AB,#F2EDCE,En-US
1987,AMC,DETAIL,Eagle,Champagne Metallic,4D,#EAC288,En-US
1987,AMC,DETAIL,Eagle,Classic Black,P1,#000000,En-US
1987,AMC,DETAIL,Eagle,Dark Blue Metallic,5J,#142C4C,En-US
1987,AMC,DETAIL,Eagle,Garnet Metallic,3P,#B41616,En-US
1987,AMC,DETAIL,Eagle,Low Gloss Black Accent Color,QT,#000000,En-US
1987,AMC,DETAIL,Eagle,Medium Blue Metallic,5H,#6295A6,En-US
1987,AMC,DETAIL,Eagle,Mist Silver Metallic,2A,#DADDE0,En-US
1987,AMC,DETAIL,Eagle,Mocha Dark Brown Metallic,4B,#985F28,En-US
1987,AMC,DETAIL,Eagle,Olympic White,9B,#F8F8F2,En-US
1987,AMC,DETAIL,Eagle,Orange Bronze Metallic,AD,#DC8632,En-US
1987,BMW,DETAIL,325,Alpine White,146,#FFF9F1,En-US
1987,BMW,DETAIL,325,Black,86,#0D0A10,En-US
1987,BMW,DETAIL,325,Bronzit Beige Metallic,139,#B1A79B,En-US
1987,BMW,DETAIL,325,Burgundy Metallic,199,#92352E,En-US
1987,BMW,DETAIL,325,Cinnabar,138,#C23B20,En-US
1987,BMW,DETAIL,325,Cirrus Blue Metallic,189,#89ADBF,En-US
1987,BMW,DETAIL,325,Delphin Metallic,184,#6D6253,En-US
1987,BMW,DETAIL,325,Lapis Blue,173,#2B2C57,En-US
1987,BMW,DETAIL,325,Luxor Beige Metallic,219,#B8A080,En-US
1987,BMW,DETAIL,325,Original Bumper Cover (Made by SEM),39103,#0D0A10,En-US
1987,BMW,DETAIL,325,Royal Blue Metallic,198,#3A4856,En-US
1987,BMW,DETAIL,325,Salmon Silver Metallic,203,#BEC9D2,En-US
1987,BMW,DETAIL,325,Sterling Silver Metallic,244,#9FA9AD,En-US
1987,BMW,DETAIL,528e,Alpine White,146,#FFF9F1,En-US
1987,BMW,DETAIL,528e,Black,86,#0D0A10,En-US
1987,BMW,DETAIL,528e,Bronzit Beige Metallic,139,#B1A79B,En-US
1987,BMW,DETAIL,528e,Burgundy Metallic,199,#92352E,En-US
1987,BMW,DETAIL,528e,Cirrus Blue Metallic,189,#89ADBF,En-US
1987,BMW,DETAIL,528e,Delphin Metallic,184,#6D6253,En-US
1987,BMW,DETAIL,528e,Lapis Blue,173,#2B2C57,En-US
1987,BMW,DETAIL,528e,Luxor Beige Metallic,219,#B8A080,En-US
1987,BMW,DETAIL,528e,Original Bumper Cover (Made by SEM),39103,#0D0A10,En-US
1987,BMW,DETAIL,528e,Royal Blue Metallic,198,#3A4856,En-US
1987,BMW,DETAIL,528e,Salmon Silver Metallic,203,#BEC9D2,En-US
