Year,Make,Type,Model,ColorName,Color,ColorCode,Locale
1995,Alfa Romeo,GROUP,All Models,Alfa Red,130,#AE3926,En-US
1995,Alfa Romeo,GROUP,All Models,Bordeaux,146,#761C1A,En-US
1995,Alfa Romeo,GROUP,All Models,Bianco  (White),210,#FFFFFF,En-US
1995,Alfa Romeo,GROUP,All Models,Verde Tropico Metallic,309/A,#659BA7,En-US
1995,Alfa Romeo,GROUP,All Models,Green Metallic,AR364,#467D39,En-US
1995,Audi,GROUP,All Models,Black,L041/A1,#121718,En-US
1995,Audi,GROUP,All Models,Pearl White Metallic Tricoat,L0A9/C9,#E6E5D5,En-US
1995,Audi,GROUP,All Models,Alpine White,L90E/P1,#FBFDE4,En-US
1995,Audi,GROUP,All Models,Tornado Red,LY3D/G2,#C21212,En-US
1995,Audi,GROUP,All Models,Laser Red,LY3H/H1,#D42F1F,En-US
1995,Audi,GROUP,All Models,Cerise Metallic,LY3Y/K7,#BF4F62,En-US
1995,Audi,GROUP,All Models,Pelican Blue Metallic,LY5T,#2F8FAF,En-US
1995,Audi,GROUP,All Models,Ragusa Metallic,LY6P/Y7,#377B54,En-US
1995,Audi,GROUP,All Models,Aluminum Silver Metallic,LY7M/L5,#AFB7AD,En-US
1995,Audi,GROUP,All Models,Titanium Gray Metallic,LY7P/Z6,#929493,En-US
1995,Audi,GROUP,All Models,Crystal Silver Metallic,LY7T/C6,#9CA2A5,En-US
1995,Audi,GROUP,All Models,Brilliant Black,LY9B/A2,#121D17,En-US
1995,Audi,GROUP,All Models,Casablanca White,LY9G/W3,#F2F1DC,En-US
1995,Audi,GROUP,All Models,Cashmere Pearl,LZ1T/Z9,#806254,En-US
1995,Audi,GROUP,All Models,Ruby Red Pearl,LZ3N/X6,#680C26,En-US
1995,Audi,GROUP,All Models,Pearl Effect Blue Pearl,LZ5T/Y3,#12628C,En-US
1995,Audi,GROUP,All Models,Indigo Pearl,LZ5U/C2,#054327,En-US
1995,Audi,GROUP,All Models,Cricket Green Pearl,LZ6N,#33BD4A,En-US
1995,BMW,GROUP,All Models,Diamond Black Metallic,181,#151618,En-US
