Year,Make,Type,Model,ColorName,Color,ColorCode,Locale
1992,Acura,DETAIL,Integra,Aztec Green Pearl,BG-29P,#216F65,En-US
1992,Acura,DETAIL,Integra,Captiva Blue Pearl,B-62P,#123274,En-US
1992,Acura,DETAIL,Integra,Flint Black Metallic,NH-526M,#050505,En-US
1992,Acura,DETAIL,Integra,Frost White,NH-538,#E5F3E8,En-US
1992,Acura,DETAIL,Integra,Granada Black Metallic,NH-503P,#151517,En-US
1992,Acura,DETAIL,Integra,Horizon Gray Metallic,RP-21M,#3D3F4E,En-US
1992,Acura,DETAIL,Integra,Milano Red,R-81,#9B1806,En-US
1992,Acura,DETAIL,Integra,Pewter Gray Metallic,NH-537M,#4F5954,En-US
1992,Acura,DETAIL,Integra,Rosewood Brown Metallic,YR-503M,#575156,En-US
1992,Acura,DETAIL,Integra,Saxony Blue Metallic,B-56M,#243D6B,En-US
1992,Acura,DETAIL,Integra,Seattle Silver Metallic,YR-94M,#999685,En-US
1992,Acura,DETAIL,Integra,Torino Red Pearl,R-72P,#691E06,En-US
1992,Acura,DETAIL,Legend,Cassis Red Pearl,R-82P,#741B0A,En-US
1992,Acura,DETAIL,Legend,Cobalt Blue Pearl,B-54P,#111121,En-US
1992,Acura,DETAIL,Legend,Frost White,NH-538,#E5F3E8,En-US
1992,Acura,DETAIL,Legend,Geneva Green Pearl,G-62P,#233D2A,En-US
1992,Acura,DETAIL,Legend,Granada Black Metallic,NH-503P,#151517,En-US
1992,Acura,DETAIL,Legend,Milano Red,R-81,#9B1806,En-US
1992,Acura,DETAIL,Legend,Persian Red Metallic,R-65P,#632316,En-US
1992,Acura,DETAIL,Legend,Pewter Gray Metallic,NH-537M,#4F5954,En-US
1992,Acura,DETAIL,Legend,Phantom Gray Pearl,NH-561P,#151C17,En-US
1992,Acura,DETAIL,Legend,Rosewood Brown Metallic,YR-503M,#575156,En-US
1992,Acura,DETAIL,Legend,Seattle Silver Metallic,YR-94M,#999685,En-US
1992,Acura,DETAIL,Legend,Sirius White Tri-coat Pearl,NH-515P,#D9E0CE,En-US
1992,Acura,DETAIL,Legend,Vineyard Gray Metallic,RP-20M,#322C2B,En-US
1992,Acura,DETAIL,NSX,Berlina Black,NH-547,#000000,En-US
1992,Acura,DETAIL,NSX,Formula Red Tricoat,R-77,#B22119,En-US
1992,Acura,DETAIL,NSX,Grand Prix White,NH-565,#F1F3DB,En-US
1992,Acura,DETAIL,NSX,Persian Red Metallic,R-65P,#632316,En-US
1992,Acura,DETAIL,NSX,Pewter Gray Metallic,NH-537M,#4F5954,En-US
1992,Acura,DETAIL,NSX,Seattle Silver Metallic,YR-94M,#999685,En-US
1992,Acura,DETAIL,NSX,Sebring Silver Metallic,NH-552M,#9FAE9E,En-US
1992,Acura,DETAIL,Vigor,Buckingham Blue Pearl,B-59P,#11121D,En-US
1992,Acura,DETAIL,Vigor,Cassis Red Pearl,R-82P,#741B0A,En-US
1992,Acura,DETAIL,Vigor,Frost White,NH-538,#E5F3E8,En-US
1992,Acura,DETAIL,Vigor,Granada Black Metallic,NH-503P,#151517,En-US
1992,Acura,DETAIL,Vigor,Persian Red Metallic,R-65P,#632316,En-US
1992,Acura,DETAIL,Vigor,Pewter Gray Metallic,NH-537M,#4F5954,En-US
1992,Acura,DETAIL,Vigor,Regal Plum Pearl Metallic,RP-18P,#482252,En-US
1992,Acura,DETAIL,Vigor,Rosewood Brown Metallic,YR-503M,#575156,En-US
1992,Acura,DETAIL,Vigor,Seattle Silver Metallic,YR-94M,#999685,En-US
1992,Chevrolet,DETAIL,Astro,Beige Metallic,57/WA5400,#CAC0B6,En-US
1992,Chevrolet,DETAIL,Astro,Black,41/ WA8555,#121713,En-US
1992,Chevrolet,DETAIL,Astro,Dark Garnet Red Metallic,76/WA9154,#821847,En-US
1992,Chevrolet,DETAIL,Astro,Dark Gray Metallic,97/WA9658,#857B75,En-US
1992,Chevrolet,DETAIL,Astro,Light Blue Metallic,27/WA9264,#A6B7C2,En-US
1992,Chevrolet,DETAIL,Astro,Light Mesa Brown,33/WA9207,#F0E5BD,En-US
1992,Chevrolet,DETAIL,Astro,Light Teal Metallic,34/WA9793,#73B399,En-US
1992,Chevrolet,DETAIL,Astro,Medium Blue Metallic,30/WA9086,#1C4A74,En-US
1992,Chevrolet,DETAIL,Astro,Medium Dark Teal Metallic,36/WA9828,#0C6851,En-US
1992,Chevrolet,DETAIL,Astro,Red,74/WA9260,#A51814,En-US
1992,Chevrolet,DETAIL,Astro,Red Metallic,75/WA8919,#7C2222,En-US
1992,Chevrolet,DETAIL,Astro,Silver Metallic,15/WA8914,#CDD1D5,En-US
1992,Chevrolet,DETAIL,Astro,Warm Gray Metallic,16/WA9659,#949492,En-US
1992,Chevrolet,DETAIL,Astro,White,10/WA9225,#FEFDF2,En-US
1992,Chevrolet,DETAIL,Blazer,Bahama Blue Metallic,22/WA9656,#35ACB7,En-US
1992,Chevrolet,DETAIL,Blazer,Beige Metallic,57/WA5400,#CAC0B6,En-US
1992,Chevrolet,DETAIL,Blazer,Black,19/WA5118/WA848,#0A150D,En-US
1992,Chevrolet,DETAIL,Blazer,Black,41/ WA8555,#121713,En-US
1992,Chevrolet,DETAIL,Blazer,Bright Blue Metallic,24/WA9222,#4D95AD,En-US
1992,Chevrolet,DETAIL,Blazer,Bright Red,72/WA7475,#971417,En-US
1992,Chevrolet,DETAIL,Blazer,Bright Teal,25/WA9830,#318F62,En-US
1992,Chevrolet,DETAIL,Blazer,Dark Blue,29/WA7349,#0A1E52,En-US
1992,Chevrolet,DETAIL,Blazer,Dark Blue Metallic,47/WA9095,#0C7180,En-US
1992,Chevrolet,DETAIL,Blazer,Dark Cherry Metallic,77/WA9800,#6B2551,En-US
1992,Chevrolet,DETAIL,Blazer,Dark Garnet Red Metallic,76/WA9154,#821847,En-US
1992,Chevrolet,DETAIL,Blazer,Dark Gray Metallic,97/WA9658,#857B75,En-US
1992,Chevrolet,DETAIL,Blazer,Dark Red,48/WA9096,#7D212C,En-US
1992,Chevrolet,DETAIL,Blazer,Gray Metallic,90/WA8798,#999B9F,En-US
1992,Chevrolet,DETAIL,Blazer,Light Blue Metallic,27/WA9264,#A6B7C2,En-US
