lat,lng,name,city,st,url,hotelid,filename,filename
41.687167,-93.776241,AmericInn,Grimes,IA,//www.allstays.com/hotels/23467.htm,23467,americinn.csv,Americinn
42.36162,-92.792782,AmericInn,Grundy Center,IA,//www.allstays.com/hotels/23475.htm,23475,americinn.csv,Americinn
42.7418259,-93.2175164,Americinn of Hampton,Hampton,IA,//www.allstays.com/hotels/23476.htm,23476,americinn.csv,Americinn
42.515622,-93.262789,Americinn Iowa Falls,Iowa Falls,IA,//www.allstays.com/hotels/23494.htm,23494,americinn.csv,Americinn
41.6540279,-93.700571,AmericInn,Johnston,IA,//www.allstays.com/hotels/23498.htm,23498,americinn.csv,Americinn
41.458295,-91.021848,Americinn of Muscatine,Muscatine,IA,//www.allstays.com/hotels/23558.htm,23558,americinn.csv,Americinn
41.678611,-92.999167,AmericInn,Newton,IA,//www.allstays.com/hotels/23570.htm,23570,americinn.csv,Americinn
43.3888,-95.1281,Americinn Okoboji,Okoboji,IA,//www.allstays.com/hotels/23585.htm,23585,americinn.csv,Americinn
43.284172,-92.788771,Americinn Osage,Osage,IA,//www.allstays.com/hotels/23592.htm,23592,americinn.csv,Americinn
41.02446,-93.7972,Americinn Of Osceola,Osceola,IA,//www.allstays.com/hotels/23595.htm,23595,americinn.csv,Americinn
41.0185777,-92.4118977,Americinn of Ottumwa,Ottumwa,IA,//www.allstays.com/hotels/23606.htm,23606,americinn.csv,Americinn
41.408855,-92.950851,Americinn Pella,Pella,IA,//www.allstays.com/hotels/23615.htm,23615,americinn.csv,Americinn
42.4351441,-96.3695429,Americinn Suites Sioux City,Sioux City,IA,//www.allstays.com/hotels/23643.htm,23643,americinn.csv,Americinn
43.124398,-95.155983,AmericInn Spencer,Spencer,IA,//www.allstays.com/hotels/52128.htm,52128,americinn.csv,Americinn
41.493833,-94.323723,Americinn Stuart,Stuart,IA,//www.allstays.com/hotels/23677.htm,23677,americinn.csv,Americinn
42.4455007,-93.8207328,Americinn Webster City,Webster City,IA,//www.allstays.com/hotels/23714.htm,23714,americinn.csv,Americinn
40.81974,-91.16922,Americinn Burlington,West Burlington,IA,//www.allstays.com/hotels/23717.htm,23717,americinn.csv,Americinn
43.528,-114.3191,Americinn of Hailey,Hailey,ID,//www.allstays.com/hotels/23829.htm,23829,americinn.csv,Americinn
43.803688,-111.810951,Americinn of Rexburg,Rexburg,ID,//www.allstays.com/hotels/23938.htm,23938,americinn.csv,Americinn
41.218303,-89.926181,Americinn of Kewanee,Kewanee,IL,//www.allstays.com/hotels/24527.htm,24527,americinn.csv,Americinn
40.924444,-90.647222,AmericInn,Monmouth,IL,//www.allstays.com/hotels/24661.htm,24661,americinn.csv,Americinn
41.704947,-88.315997,Americinn of Oswego,Oswego,IL,//www.allstays.com/hotels/24779.htm,24779,americinn.csv,Americinn
40.798866,-89.609703,Americinn Peoria,Peoria,IL,//www.allstays.com/hotels/24798.htm,24798,americinn.csv,Americinn
41.3964,-89.4641,AmericInn,Princeton,IL,//www.allstays.com/hotels/24833.htm,24833,americinn.csv,Americinn
42.039299,-88.0476989,AmericInn Hotel & Suites Schaumburg,Schaumburg,IL,//www.allstays.com/hotels/24953.htm,24953,americinn.csv,Americinn
39.930348,-86.024387,AmericInn,Fishers,IN,//www.allstays.com/hotels/25301.htm,25301,americinn.csv,Americinn
39.55681,-95.12688,Americinn Atchison,Atchison,KS,//www.allstays.com/hotels/25924.htm,25924,americinn.csv,Americinn
37.983589,-100.83589,Americinn Garden City,Garden City,KS,//www.allstays.com/hotels/26002.htm,26002,americinn.csv,Americinn
38.143839,-97.413874,Americinn of Hesston,Hesston,KS,//www.allstays.com/hotels/26043.htm,26043,americinn.csv,Americinn
38.827274,-97.636574,AmericInn,Salina,KS,//www.allstays.com/hotels/26260.htm,26260,americinn.csv,Americinn
43.625856,-83.951524,Americinn Bay City,Bay City,MI,//www.allstays.com/hotels/29595.htm,29595,americinn.csv,Americinn
47.241501,-88.453529,Americinn Calumet Motel,Calumet,MI,//www.allstays.com/hotels/29659.htm,29659,americinn.csv,Americinn
45.333338,-85.216303,Americinn of Charlevoix,Charlevoix,MI,//www.allstays.com/hotels/29677.htm,29677,americinn.csv,Americinn
42.63025,-86.2108,Americinn of Douglas,Douglas,MI,//www.allstays.com/hotels/29753.htm,29753,americinn.csv,Americinn
43.17622,-85.29214,Americinn of Greenville,Greenville,MI,//www.allstays.com/hotels/29911.htm,29911,americinn.csv,Americinn
46.092087,-88.636581,Americinn Motel,Iron River,MI,//www.allstays.com/hotels/29987.htm,29987,americinn.csv,Americinn
46.463261,-90.150383,Americinn Motel,Ironwood,MI,//www.allstays.com/hotels/29990.htm,29990,americinn.csv,Americinn
42.245548,-85.562791,AmericInn Hotel & Suites Kalamazoo,Kalamazoo,MI,//www.allstays.com/hotels/30024.htm,30024,americinn.csv,Americinn
45.119938,-87.613548,Americinn Motel and Suites Menominee,Menominee,MI,//www.allstays.com/hotels/30185.htm,30185,americinn.csv,Americinn
46.38152,-86.60873,Americinn of Munising,Munising,MI,//www.allstays.com/hotels/30215.htm,30215,americinn.csv,Americinn
44.407198,-83.327395,Americinn Oscoda,Oscoda,MI,//www.allstays.com/hotels/30276.htm,30276,americinn.csv,Americinn
46.83009,-89.57131,Americinn Silver City,Silver City,MI,//www.allstays.com/hotels/30436.htm,30436,americinn.csv,Americinn
44.745598,-85.543994,Americinn Traverse City,Traverse City,MI,//www.allstays.com/hotels/30501.htm,30501,americinn.csv,Americinn
43.686526,-93.35713,Americinn Albert Lea Motel,Albert Lea,MN,//www.allstays.com/hotels/30623.htm,30623,americinn.csv,Americinn
45.849522,-95.388687,Americinn Of Alexandria,Alexandria,MN,//www.allstays.com/hotels/30631.htm,30631,americinn.csv,Americinn
44.73269,-93.21647,Americinn Hotel and Suites Apple Valley,Apple Valley,MN,//www.allstays.com/hotels/30644.htm,30644,americinn.csv,Americinn
43.6815971,-92.9848444,AmericInn Motel and Suites Austin,Austin,MN,//www.allstays.com/hotels/30645.htm,30645,americinn.csv,Americinn
48.70753,-94.757727,Americinn Motel and Suites Baudette,Baudette,MN,//www.allstays.com/hotels/30651.htm,30651,americinn.csv,Americinn
47.491653,-94.897072,Americinn Motel,Bemidji,MN,//www.allstays.com/hotels/30664.htm,30664,americinn.csv,Americinn
47.730408,-94.554092,Americinn Blackduck,Blackduck,MN,//www.allstays.com/hotels/30676.htm,30676,americinn.csv,Americinn
44.856158,-93.332132,AmericInn Hotel & Suites Bloomington West,Bloomington,MN,//www.allstays.com/hotels/30691.htm,30691,americinn.csv,Americinn
43.656284,-94.095134,Americinn of Blue Earth,Blue Earth,MN,//www.allstays.com/hotels/30716.htm,30716,americinn.csv,Americinn
44.743015,-93.280045,AmericInn Burnsville,Burnsville,MN,//www.allstays.com/hotels/30735.htm,30735,americinn.csv,Americinn
46.662721,-92.47199,AmericInn,Carlton,MN,//www.allstays.com/hotels/30744.htm,30744,americinn.csv,Americinn
44.857052,-93.53495,Americinn Motel and Suites,Chanhassen,MN,//www.allstays.com/hotels/30746.htm,30746,americinn.csv,Americinn
46.7129746,-92.4633441,Americinn Cloquet,Cloquet,MN,//www.allstays.com/hotels/30755.htm,30755,americinn.csv,Americinn
45.207245,-93.353912,Americinn Motel and Suites Coon Rapids,Coon Rapids,MN,//www.allstays.com/hotels/30760.htm,30760,americinn.csv,Americinn
47.789856,-96.61178,Americinn of Crookston,Crookston,MN,//www.allstays.com/hotels/30769.htm,30769,americinn.csv,Americinn
46.810018,-95.826951,Americinn Detroit Lakes Motel,Detroit Lakes,MN,//www.allstays.com/hotels/30774.htm,30774,americinn.csv,Americinn
46.738789,-92.217567,Americinn Duluth,Duluth South,MN,//www.allstays.com/hotels/30820.htm,30820,americinn.csv,Americinn
46.288915,-96.11561,AmericInn Motel,Fergus Falls,MN,//www.allstays.com/hotels/30877.htm,30877,americinn.csv,Americinn
45.280375,-93.000128,Americinn Forest Lake,Forest Lake,MN,//www.allstays.com/hotels/30883.htm,30883,americinn.csv,Americinn
47.212875,-93.52877,Americinn Grand Rapids,Grand Rapids,MN,//www.allstays.com/hotels/30906.htm,30906,americinn.csv,Americinn
45.214447,-93.235347,AmericInn,Ham Lake,MN,//www.allstays.com/hotels/30917.htm,30917,americinn.csv,Americinn
44.895807,-94.347991,AmericInn of Hutchinson,Hutchinson,MN,//www.allstays.com/hotels/30930.htm,30930,americinn.csv,Americinn
48.591732,-93.434721,AmericInn,International Falls,MN,//www.allstays.com/hotels/30933.htm,30933,americinn.csv,Americinn
44.8642478,-93.0553326,Americinn,Inver Grove Heights,MN,//www.allstays.com/hotels/30937.htm,30937,americinn.csv,Americinn
43.638777,-94.998191,Americinn of Jackson,Jackson,MN,//www.allstays.com/hotels/30940.htm,30940,americinn.csv,Americinn
44.4611,-92.28431,Americinn Lake City,Lake City,MN,//www.allstays.com/hotels/30946.htm,30946,americinn.csv,Americinn
45.120341,-94.499086,AmericInn Litchfield,Litchfield,MN,//www.allstays.com/hotels/30961.htm,30961,americinn.csv,Americinn
45.972457,-94.337842,Americinn Little Falls,Little Falls,MN,//www.allstays.com/hotels/30963.htm,30963,americinn.csv,Americinn
44.145115,-93.991193,Americinn Motel and Suites Mankato,Mankato,MN,//www.allstays.com/hotels/30979.htm,30979,americinn.csv,Americinn
44.443249,-95.764099,Americinn Marshall,Marshall,MN,//www.allstays.com/hotels/31002.htm,31002,americinn.csv,Americinn
45.857634,-93.297274,AmericInn,Mora,MN,//www.allstays.com/hotels/31064.htm,31064,americinn.csv,Americinn
45.094095,-93.194674,AmericInn,Mounds View,MN,//www.allstays.com/hotels/31068.htm,31068,americinn.csv,Americinn
45.508724,-92.991104,Americinn Motel and Suites North Branch,North Branch,MN,//www.allstays.com/hotels/31080.htm,31080,americinn.csv,Americinn
44.444596,-93.177583,Americinn Northfield,Northfield,MN,//www.allstays.com/hotels/31082.htm,31082,americinn.csv,Americinn
45.034919,-92.842843,Americinn Stillwater Inn,Oak Park Heights,MN,//www.allstays.com/hotels/31086.htm,31086,americinn.csv,Americinn
46.92304,-95.026461,Americinn Of Park Rapids,Park Rapids,MN,//www.allstays.com/hotels/31100.htm,31100,americinn.csv,Americinn
46.630048,-94.323111,Americinn of Pequot Lakes,Pequot Lakes,MN,//www.allstays.com/hotels/31106.htm,31106,americinn.csv,Americinn
45.557138,-93.581513,AmericInn,Princeton,MN,//www.allstays.com/hotels/31122.htm,31122,americinn.csv,Americinn
44.563437,-92.556673,Americinn of Red Wing,Red Wing,MN,//www.allstays.com/hotels/31125.htm,31125,americinn.csv,Americinn
44.863022,-93.257973,AmericInn Bloomington East,Richfield,MN,//www.allstays.com/hotels/31136.htm,31136,americinn.csv,Americinn
43.915669,-92.48093,AmericInn,Rochester,MN,//www.allstays.com/hotels/31141.htm,31141,americinn.csv,Americinn
45.192829,-93.554695,Americinn Rogers Motel,Rogers,MN,//www.allstays.com/hotels/31173.htm,31173,americinn.csv,Americinn
48.84747,-95.77871,Americinn Motel,Roseau,MN,//www.allstays.com/hotels/31177.htm,31177,americinn.csv,Americinn
45.493074,-94.149057,Americinn of Saint Cloud,Saint Cloud,MN,//www.allstays.com/hotels/31190.htm,31190,americinn.csv,Americinn
44.331066,-93.951324,AmericInn,Saint Peter,MN,//www.allstays.com/hotels/31226.htm,31226,americinn.csv,Americinn
45.596151,-94.195095,AmericInn,Sartell,MN,//www.allstays.com/hotels/31228.htm,31228,americinn.csv,Americinn
45.722046,-94.949793,Americinn Motel,Sauk Centre,MN,//www.allstays.com/hotels/31230.htm,31230,americinn.csv,Americinn
44.784966,-93.468674,Americinn Shakopee,Shakopee,MN,//www.allstays.com/hotels/31236.htm,31236,americinn.csv,Americinn
47.300886,-91.248581,AmericInn,Silver Bay,MN,//www.allstays.com/hotels/31246.htm,31246,americinn.csv,Americinn
48.107116,-96.149052,Americinn of Thief River Falls,Thief River Falls,MN,//www.allstays.com/hotels/31273.htm,31273,americinn.csv,Americinn
47.573348,-90.840102,Americinn Tofte Hotel,Tofte,MN,//www.allstays.com/hotels/31276.htm,31276,americinn.csv,Americinn
47.024562,-91.688976,Americinn Two Harbors,Two Harbors,MN,//www.allstays.com/hotels/31277.htm,31277,americinn.csv,Americinn
47.515194,-92.561511,AmericInn,Virginia,MN,//www.allstays.com/hotels/31281.htm,31281,americinn.csv,Americinn
44.37269,-92.040079,AmericInn Wabasha,Wabasha,MN,//www.allstays.com/hotels/31282.htm,31282,americinn.csv,Americinn
44.840747,-93.797838,Americinn of Waconia,Waconia,MN,//www.allstays.com/hotels/31284.htm,31284,americinn.csv,Americinn
46.448495,-95.13052,AmericInn,Wadena,MN,//www.allstays.com/hotels/31285.htm,31285,americinn.csv,Americinn
45.082529,-93.051068,AmericInn,White Bear Lake,MN,//www.allstays.com/hotels/31291.htm,31291,americinn.csv,Americinn
45.12187,-95.075997,Americinn Motel,Willmar,MN,//www.allstays.com/hotels/31293.htm,31293,americinn.csv,Americinn
43.636242,-95.591766,Americinn Motel,Worthington,MN,//www.allstays.com/hotels/31315.htm,31315,americinn.csv,Americinn
37.13044,-93.46537,AmericInn,Republic,MO,//www.allstays.com/hotels/31881.htm,31881,americinn.csv,Americinn
48.55677,-109.706773,Americinn of Havre,Havre,MT,//www.allstays.com/hotels/32885.htm,32885,americinn.csv,Americinn
35.248362,-81.651412,AmericInn,Boiling Springs,NC,//www.allstays.com/hotels/33307.htm,33307,americinn.csv,Americinn
47.283596,-101.783665,AmericInn Beulah,Beulah,ND,//www.allstays.com/hotels/34623.htm,34623,americinn.csv,Americinn
46.842031,-100.771549,Americinn Bismarck,Bismarck,ND,//www.allstays.com/hotels/34624.htm,34624,americinn.csv,Americinn
46.898296,-102.787743,Americinn Dickinson,Dickinson,ND,//www.allstays.com/hotels/34653.htm,34653,americinn.csv,Americinn
48.412966,-97.427983,Americinn Grafton,Grafton,ND,//www.allstays.com/hotels/34695.htm,34695,americinn.csv,Americinn
47.902885,-97.066551,Americinn Motel and Suites Grand Forks,Grand Forks,ND,//www.allstays.com/hotels/34699.htm,34699,americinn.csv,Americinn
46.8894838,-103.528625,AmericInn,Medora,ND,//www.allstays.com/hotels/34726.htm,34726,americinn.csv,Americinn
46.91584,-98.00277,Americinn Valley City,Valley City,ND,//www.allstays.com/hotels/34743.htm,34743,americinn.csv,Americinn
46.288952,-96.618848,AmericInn,Wahpeton,ND,//www.allstays.com/hotels/34746.htm,34746,americinn.csv,Americinn
40.6736,-99.0866,Americinn Motel and Suites,Kearney,NE,//www.allstays.com/hotels/34844.htm,34844,americinn.csv,Americinn
40.8744181,-96.6820072,Americinn Lincoln,Lincoln,NE,//www.allstays.com/hotels/34876.htm,34876,americinn.csv,Americinn
40.731072,-96.602002,Americinn of Lincoln South,Lincoln,NE,//www.allstays.com/hotels/34877.htm,34877,americinn.csv,Americinn
41.263993,-96.064562,AmericInn Hotel & Suites Omaha,Omaha,NE,//www.allstays.com/hotels/34978.htm,34978,americinn.csv,Americinn
34.915919,-95.74598,Americinn of McAlester,Mcalester,OK,//www.allstays.com/hotels/39839.htm,39839,americinn.csv,Americinn
35.4466018,-97.6010971,AmericInn Oklahoma City Airport,Oklahoma City,OK,//www.allstays.com/hotels/39949.htm,39949,americinn.csv,Americinn
35.2653,-99.64549,AmericInn,Sayre,OK,//www.allstays.com/hotels/40056.htm,40056,americinn.csv,Americinn
45.4621745,-98.4380161,Americinn Motel,Aberdeen,SD,//www.allstays.com/hotels/43013.htm,43013,americinn.csv,Americinn
44.65097,-103.86036,Americinn of Belle Fourche,Belle Fourche,SD,//www.allstays.com/hotels/43023.htm,43023,americinn.csv,Americinn
43.77291,-99.31424,AmericInn Chamberlain,Chamberlain,SD,//www.allstays.com/hotels/43036.htm,43036,americinn.csv,Americinn
44.36933,-100.37281,AmericInn,Fort Pierre,SD,//www.allstays.com/hotels/43075.htm,43075,americinn.csv,Americinn
43.994,-97.1087,AmericInn,Madison,SD,//www.allstays.com/hotels/43126.htm,43126,americinn.csv,Americinn
43.696238,-98.017017,Americinn of Mitchell,Mitchell,SD,//www.allstays.com/hotels/43131.htm,43131,americinn.csv,Americinn
44.101578,-103.201502,AmericInn Motel and Suites,Rapid City,SD,//www.allstays.com/hotels/43165.htm,43165,americinn.csv,Americinn
43.512954,-96.78301,Americinn of Sioux Falls,Sioux Falls,SD,//www.allstays.com/hotels/43204.htm,43204,americinn.csv,Americinn
35.54348,-100.97197,Americinn of Pampa,Pampa,TX,//www.allstays.com/hotels/46801.htm,46801,americinn.csv,Americinn
44.300226,-88.370506,Americinn Appleton,Appleton,WI,//www.allstays.com/hotels/50676.htm,50676,americinn.csv,Americinn
46.6094386,-90.8443891,Americinn Ashland,Ashland,WI,//www.allstays.com/hotels/50699.htm,50699,americinn.csv,Americinn
44.939522,-92.36983,Americinn Baldwin,Baldwin,WI,//www.allstays.com/hotels/50705.htm,50705,americinn.csv,Americinn
43.476677,-88.817459,Americinn Beaver Dam,Beaver Dam,WI,//www.allstays.com/hotels/50725.htm,50725,americinn.csv,Americinn
44.301984,-90.81638,AmericInn Lodge & Suites Black River Falls ,Black River Falls,WI,//www.allstays.com/hotels/50742.htm,50742,americinn.csv,Americinn
42.711547,-88.237243,Americinn Burlington,Burlington,WI,//www.allstays.com/hotels/50762.htm,50762,americinn.csv,Americinn
44.915138,-91.390792,Americinn Motel Chippewa Falls,Chippewa Falls,WI,//www.allstays.com/hotels/50776.htm,50776,americinn.csv,Americinn
44.8440339,-91.5955172,Americinn Of Eau Claire,Eau Claire,WI,//www.allstays.com/hotels/50820.htm,50820,americinn.csv,Americinn
42.653428,-88.540161,Americinn Elkhorn,Elkhorn,WI,//www.allstays.com/hotels/50848.htm,50848,americinn.csv,Americinn
44.470325,-87.955231,AmericInn,Green Bay,WI,//www.allstays.com/hotels/50900.htm,50900,americinn.csv,Americinn
44.55883,-88.064819,Americinn Green Bay,Green Bay,WI,//www.allstays.com/hotels/50901.htm,50901,americinn.csv,Americinn
43.317513,-88.351692,Americinn Hartford,Hartford,WI,//www.allstays.com/hotels/50935.htm,50935,americinn.csv,Americinn
46.019704,-91.473039,AmericInn,Hayward,WI,//www.allstays.com/hotels/50938.htm,50938,americinn.csv,Americinn
45.457753,-91.110222,Americinn Lodge and Suites,Ladysmith,WI,//www.allstays.com/hotels/51002.htm,51002,americinn.csv,Americinn
43.055688,-89.497045,AmericInn,Madison,WI,//www.allstays.com/hotels/51035.htm,51035,americinn.csv,Americinn
44.071523,-87.71329,Americinn Manitowoc,Manitowoc,WI,//www.allstays.com/hotels/51088.htm,51088,americinn.csv,Americinn
44.905078,-91.934947,Americinn Motel Of Menomonie,Menomonie,WI,//www.allstays.com/hotels/51115.htm,51115,americinn.csv,Americinn
45.1784,-89.65429,AmericInn Merrill,Merrill,WI,//www.allstays.com/hotels/51125.htm,51125,americinn.csv,Americinn
45.872456,-89.706944,Americinn Minocqua Motel,Minocqua,WI,//www.allstays.com/hotels/51186.htm,51186,americinn.csv,Americinn
43.04781,-89.324722,Americinn Madison South,Monona,WI,//www.allstays.com/hotels/51194.htm,51194,americinn.csv,Americinn
42.608082,-89.65345,AmericInn Monroe,Monroe,WI,//www.allstays.com/hotels/51196.htm,51196,americinn.csv,Americinn
44.408616,-88.740662,Americinn New London,New London,WI,//www.allstays.com/hotels/51208.htm,51208,americinn.csv,Americinn
45.110975,-92.536996,Americinn New Richmond,New Richmond,WI,//www.allstays.com/hotels/51209.htm,51209,americinn.csv,Americinn
43.99662,-88.572981,Americinn Motel,Oshkosh,WI,//www.allstays.com/hotels/51229.htm,51229,americinn.csv,Americinn
44.454606,-89.520412,Americinn Plover Motel,Plover,WI,//www.allstays.com/hotels/51257.htm,51257,americinn.csv,Americinn
43.7470031,-87.9612118,Americinn Motel,Plymouth,WI,//www.allstays.com/hotels/51262.htm,51262,americinn.csv,Americinn
43.051147,-91.149132,Americinn Prairie du Chien,Prairie Du Chien,WI,//www.allstays.com/hotels/51275.htm,51275,americinn.csv,Americinn
45.632991,-89.432586,Americinn Motel,Rhinelander,WI,//www.allstays.com/hotels/51299.htm,51299,americinn.csv,Americinn
45.472456,-91.741356,Americinn Rice Lake,Rice Lake,WI,//www.allstays.com/hotels/51306.htm,51306,americinn.csv,Americinn
43.715876,-87.75907,Americinn Sheboygan,Sheboygan,WI,//www.allstays.com/hotels/51329.htm,51329,americinn.csv,Americinn
44.8210153,-87.4032501,Americinn Of Sturgeon Bay,Sturgeon Bay,WI,//www.allstays.com/hotels/51373.htm,51373,americinn.csv,Americinn
44.0202587,-90.4950847,Americinn Tomah,Tomah,WI,//www.allstays.com/hotels/51408.htm,51408,americinn.csv,Americinn
43.42771,-88.21541,Americinn Motel,West Bend,WI,//www.allstays.com/hotels/51470.htm,51470,americinn.csv,Americinn
43.8911839,-91.0813949,Americinn Motel,West Salem,WI,//www.allstays.com/hotels/51475.htm,51475,americinn.csv,Americinn
44.89624,-89.57202,AmericInn,Weston,WI,//www.allstays.com/hotels/51479.htm,51479,americinn.csv,Americinn
43.6226,-89.7933,Americinn Wisconsin Dells,Wisconsin Dells,WI,//www.allstays.com/hotels/51490.htm,51490,americinn.csv,Americinn
44.367607,-89.817116,Americinn Wisconsin Rapids,Wisconsin Rapids,WI,//www.allstays.com/hotels/51515.htm,51515,americinn.csv,Americinn
44.515665,-109.084048,Americinn Cody,Cody,WY,//www.allstays.com/hotels/51810.htm,51810,americinn.csv,Americinn
41.29925,-105.536298,Americinn Laramie,Laramie,WY,//www.allstays.com/hotels/51930.htm,51930,americinn.csv,Americinn
36.232279,-93.107309,Hotel Seville,Harrison,AR,//www.allstays.com/hotels/11564.htm,11564,ascend.csv,Ascend
36.1371002,-94.1785888,Inn at the Mill,Johnson,AR,//www.allstays.com/hotels/11635.htm,11635,ascend.csv,Ascend
33.73254,-112.262229,"Bluegreen Vacations Cibola Vista Resort and Spa, an Ascend Resort",Peoria,AZ,//www.allstays.com/hotels/53076.htm,53076,ascend.csv,Ascend
34.8611297,-111.814857,Arroyo Pinion Hotel,Sedona,AZ,//www.allstays.com/hotels/12692.htm,12692,ascend.csv,Ascend
32.314184,-110.977247,"La Posada Lodge & Casitas, an Ascend Hotel Collection Member",Tucson,AZ,//www.allstays.com/hotels/53069.htm,53069,ascend.csv,Ascend
40.470278,-122.305525,"Gaia Hotel, an Ascend Hotel Collection Member",Anderson,CA,//www.allstays.com/hotels/53070.htm,53070,ascend.csv,Ascend
38.5410995,-121.7453,Aggie Inn,Davis,CA,//www.allstays.com/hotels/13833.htm,13833,ascend.csv,Ascend
33.596481,-117.678484,Hills Hotel,Laguna Hills,CA,//www.allstays.com/hotels/14539.htm,14539,ascend.csv,Ascend
38.330776,-122.317027,"Napa Winery Inn, an Ascend Hotel Collection Member",Napa,CA,//www.allstays.com/hotels/52484.htm,52484,ascend.csv,Ascend
38.553598,-121.456783,Hotel Med Park,Sacramento,CA,//www.allstays.com/hotels/15738.htm,15738,ascend.csv,Ascend
38.573685,-121.487427,Inn Off Capitol Park an Ascend Collection hotel,Sacramento,CA,//www.allstays.com/hotels/15775.htm,15775,ascend.csv,Ascend
37.6259,-122.414597,Villa Montes Hotel an Ascend Collection hotel,San Bruno,CA,//www.allstays.com/hotels/15865.htm,15865,ascend.csv,Ascend
39.394348,-123.348953,Baechtel Creek Inn and Spa an Ascend Collection hotel,Willits,CA,//www.allstays.com/hotels/17039.htm,17039,ascend.csv,Ascend
39.1916008,-106.824501,Innsbruck Inn,Aspen,CO,//www.allstays.com/hotels/17136.htm,17136,ascend.csv,Ascend
39.560024,-107.363457,Glenwood Suites an Ascend Collection hotel,Glenwood Springs,CO,//www.allstays.com/hotels/17666.htm,17666,ascend.csv,Ascend
39.755985,-105.222893,The Golden Hotel an Ascend Collection hotel,Golden,CO,//www.allstays.com/hotels/17691.htm,17691,ascend.csv,Ascend
41.138536,-73.308073,Westport Inn,Westport,CT,//www.allstays.com/hotels/18418.htm,18418,ascend.csv,Ascend
28.879021,-82.588526,Plantation Inn and Golf Resort,Crystal River,FL,//www.allstays.com/hotels/18991.htm,18991,ascend.csv,Ascend
29.163123,-80.975259,"Bluegreen Vacations Daytona Seabreeze, Ascend Resort Collection",Daytona Beach Shores,FL,//www.allstays.com/hotels/53064.htm,53064,ascend.csv,Ascend
25.039864,-80.493752,Dove Creek Lodge an Ascend Collection hotel,Key Largo,FL,//www.allstays.com/hotels/19625.htm,19625,ascend.csv,Ascend
24.709937,-81.107202,"Bluegreen Vacations Hammocks at Marathon, an Ascend Resort",Marathon,FL,//www.allstays.com/hotels/53061.htm,53061,ascend.csv,Ascend
26.086628,-81.699354,Greenlinks Resort,Naples,FL,//www.allstays.com/hotels/20231.htm,20231,ascend.csv,Ascend
28.388437,-81.479761,"Bluegreen Vacations Fountains, Ascend Resort Collection",Orlando,FL,//www.allstays.com/hotels/53065.htm,53065,ascend.csv,Ascend
29.276124,-81.031585,"Bluegreen Vacations Casa del Mar, Ascend Resort Collection",Ormond Beach,FL,//www.allstays.com/hotels/53063.htm,53063,ascend.csv,Ascend
29.8507,-81.267197,Castillo Real an Ascend Collection hotel,Saint Augustine,FL,//www.allstays.com/hotels/20840.htm,20840,ascend.csv,Ascend
29.993142,-81.471725,Bluegreen Vacations Grande Villas at World Golf Village an Ascend,St Augustine,FL,//www.allstays.com/hotels/53085.htm,53085,ascend.csv,Ascend
25.873429,-80.121258,Solara Surfside Resort,Surfside,FL,//www.allstays.com/hotels/21060.htm,21060,ascend.csv,Ascend
32.080552,-81.092691,"Bluegreen Vacations Studio Homes at Ellis Square,an Ascend Resort",Savannah,GA,//www.allstays.com/hotels/53086.htm,53086,ascend.csv,Ascend
41.892673,-87.622986,Inn of Chicago an Ascend Collection hotel,Chicago,IL,//www.allstays.com/hotels/24204.htm,24204,ascend.csv,Ascend
39.800903,-89.654015,The State House Inn an Ascend Collection hotel,Springfield,IL,//www.allstays.com/hotels/25006.htm,25006,ascend.csv,Ascend
30.22114,-92.018997,The Juliet Hotel an Ascend Collection Hotel,Lafayette,LA,//www.allstays.com/hotels/27271.htm,27271,ascend.csv,Ascend
29.952229,-90.067025,"Bluegreen Vacations Club La Pension, Ascend Resort Collection",New Orleans,LA,//www.allstays.com/hotels/53067.htm,53067,ascend.csv,Ascend
29.9501991,-90.0674972,St James New Orleans Hotel,New Orleans,LA,//www.allstays.com/hotels/27492.htm,27492,ascend.csv,Ascend
29.9493999,-90.0705032,"The Blake Hotel New Orleans, an Ascend Hotel Collection Member",New Orleans,LA,//www.allstays.com/hotels/27470.htm,27470,ascend.csv,Ascend
30.526068,-92.06085,"Evangeline Downs Hotel, an Ascend Hotel Collection Member",Opelousas,LA,//www.allstays.com/hotels/53062.htm,53062,ascend.csv,Ascend
42.329801,-71.111179,"enVision Hotel Boston, an Ascend Hotel Collection Member",Boston,MA,//www.allstays.com/hotels/52134.htm,52134,ascend.csv,Ascend
41.656297,-70.119522,"Bluegreen Vacations The Soundings, Ascend Resort Collection",Dennis Port,MA,//www.allstays.com/hotels/53068.htm,53068,ascend.csv,Ascend
42.321377,-73.259598,"Black Swan Inn, an Ascend Collection Hotel",Lee,MA,//www.allstays.com/hotels/28010.htm,28010,ascend.csv,Ascend
39.2820015,-76.5934982,Admiral Fell Inn,Baltimore,MD,//www.allstays.com/hotels/28465.htm,28465,ascend.csv,Ascend
39.285099,-76.6046981,Pier 5 Hotel,Baltimore,MD,//www.allstays.com/hotels/28510.htm,28510,ascend.csv,Ascend
39.2807006,-76.5895996,"The Inn at Hendersons Wharf, an Ascend Hotel Collection Member",Baltimore,MD,//www.allstays.com/hotels/28488.htm,28488,ascend.csv,Ascend
38.129989,-76.494379,Island Inn and Suites,Piney Point,MD,//www.allstays.com/hotels/28923.htm,28923,ascend.csv,Ascend
