Year,Make,Model,Locale
1990,Geo,Tracker,en-US
1990,GMC,G1500,en-US
1990,GMC,G2500,en-US
1990,GMC,G3500,en-US
1990,GMC,Jimmy,en-US
1990,GMC,Other GMC Models,en-US
1990,GMC,S15 Jimmy,en-US
1990,GMC,S15 Pickup,en-US
1990,GMC,Safari,en-US
1990,GMC,Sierra C/K1500,en-US
1990,GMC,Sierra C/K2500,en-US
1990,GMC,Sierra C/K3500,en-US
1990,GMC,Suburban,en-US
1990,Honda,Accord,en-US
1990,Honda,Civic,en-US
1990,Honda,CRX,en-US
1990,Honda,Other Honda Models,en-US
1990,Honda,Prelude,en-US
1990,Hyundai,Excel,en-US
1990,Hyundai,Sonata,en-US
1990,Infiniti,M30,en-US
1990,Infiniti,Q45,en-US
1990,Isuzu,Amigo,en-US
1990,Isuzu,Impulse,en-US
1990,Isuzu,Pickup,en-US
1990,Isuzu,Trooper,en-US
1990,Jaguar,Other Jaguar Models,en-US
1990,Jaguar,XJ Vanden Plas,en-US
1990,Jaguar,XJ6,en-US
1990,Jaguar,XJS,en-US
1990,Jeep,Cherokee,en-US
1990,Jeep,Comanche,en-US
1990,Jeep,Grand Wagoneer,en-US
1990,Jeep,Other Jeep Models,en-US
1990,Jeep,Wagoneer,en-US
1990,Jeep,Wrangler,en-US
1990,Lamborghini,LM002,en-US
1990,Land Rover,Range Rover,en-US
1990,Lexus,ES 250,en-US
1990,Lexus,LS 400,en-US
1990,Lincoln,Continental,en-US
1990,Lincoln,Mark VII,en-US
1990,Lincoln,Town Car,en-US
1990,Lotus,Esprit,en-US
1990,Maserati,430,en-US
1990,Mazda,323,en-US
1990,Mazda,626,en-US
1990,Mazda,929,en-US
1990,Mazda,B-Series Pickup,en-US
1990,Mazda,MPV,en-US
1990,Mazda,MX-5 Miata,en-US
1990,Mazda,MX6,en-US
1990,Mazda,Other Mazda Models,en-US
1990,Mazda,Protege,en-US
1990,Mazda,RX-7,en-US
1990,Mercedes-Benz,190E,en-US
1990,Mercedes-Benz,300CE,en-US
1990,Mercedes-Benz,300D,en-US
1990,Mercedes-Benz,300E,en-US
1990,Mercedes-Benz,300SE,en-US
1990,Mercedes-Benz,300SEL,en-US
1990,Mercedes-Benz,300SL,en-US
1990,Mercedes-Benz,300TE,en-US
1990,Mercedes-Benz,350SDL,en-US
1990,Mercedes-Benz,420SEL,en-US
1990,Mercedes-Benz,500SL,en-US
1990,Mercedes-Benz,560SEC,en-US
1990,Mercedes-Benz,560SEL,en-US
1990,Mercury,Cougar,en-US
1990,Mercury,Grand Marquis,en-US
1990,Mercury,Marquis,en-US
1990,Mercury,Other Mercury Models,en-US
1990,Mercury,Sable,en-US
1990,Mercury,Topaz,en-US
1990,Mitsubishi,Eclipse,en-US
1990,Mitsubishi,Galant,en-US
1990,Mitsubishi,Mighty Max,en-US
1990,Mitsubishi,Mirage,en-US
1990,Mitsubishi,Montero,en-US
1990,Mitsubishi,Other Mitsubishi Models,en-US
1990,Mitsubishi,Precis,en-US
1990,Mitsubishi,Sigma,en-US
1990,Mitsubishi,Van,en-US
1990,Nissan,240SX,en-US
1990,Nissan,300ZX,en-US
1990,Nissan,Axxess,en-US
1990,Nissan,Maxima,en-US
1990,Nissan,Other Nissan Models,en-US
1990,Nissan,Pathfinder,en-US
1990,Nissan,Pickup,en-US
1990,Nissan,Pulsar,en-US
1990,Nissan,Sentra,en-US
1990,Nissan,Stanza,en-US
1990,Nissan,Van,en-US
1990,Oldsmobile,88,en-US
1990,Oldsmobile,Custom Cruiser,en-US
1990,Oldsmobile,Cutlass,en-US
1990,Oldsmobile,Cutlass Calais,en-US
1990,Oldsmobile,Cutlass Ciera,en-US
1990,Oldsmobile,Cutlass Supreme,en-US
1990,Oldsmobile,Ninety-Eight,en-US
1990,Oldsmobile,Other Oldsmobile Models,en-US
1990,Oldsmobile,Silhouette,en-US
1990,Oldsmobile,Toronado,en-US
1990,Plymouth,Acclaim,en-US
1990,Plymouth,Colt,en-US
1990,Plymouth,Grand Voyager,en-US
1990,Plymouth,Horizon,en-US
1990,Plymouth,Laser,en-US
1990,Plymouth,Other Plymouth Models,en-US
1990,Plymouth,Sundance,en-US
1990,Plymouth,Voyager,en-US
1990,Pontiac,6000,en-US
1990,Pontiac,Bonneville,en-US
1990,Pontiac,Firebird,en-US
1990,Pontiac,Grand Am,en-US
1990,Pontiac,Grand Prix,en-US
1990,Pontiac,Le Mans,en-US
1990,Pontiac,Sunbird,en-US
1990,Pontiac,Trans Sport,en-US
1990,Porsche,911,en-US
1990,Porsche,928,en-US
1990,Porsche,944,en-US
1990,Rolls-Royce,Corniche,en-US
1990,Rolls-Royce,Silver Spirit,en-US
1990,Rolls-Royce,Silver Spur,en-US
1990,Saab,900,en-US
1990,Saab,9000,en-US
1990,Subaru,Justy,en-US
1990,Subaru,Legacy,en-US
1990,Subaru,Loyale,en-US
1990,Subaru,Other Subaru Models,en-US
1990,Suzuki,Samurai,en-US
1990,Suzuki,Sidekick,en-US
1990,Suzuki,Swift,en-US
1990,Toyota,4Runner,en-US
1990,Toyota,Camry,en-US
1990,Toyota,Celica,en-US
1990,Toyota,Corolla,en-US
1990,Toyota,Cressida,en-US
1990,Toyota,Land Cruiser,en-US
1990,Toyota,Other Toyota Models,en-US
1990,Toyota,Pickup,en-US
1990,Toyota,Supra,en-US
1990,Toyota,Tercel,en-US
1990,Volkswagen,Cabriolet,en-US
1990,Volkswagen,Corrado,en-US
1990,Volkswagen,Fox,en-US
1990,Volkswagen,Golf,en-US
1990,Volkswagen,GTI,en-US
1990,Volkswagen,Jetta,en-US
1990,Volkswagen,Other Volkswagen Models,en-US
1990,Volkswagen,Passat,en-US
1990,Volkswagen,Vanagon,en-US
1990,Volvo,240,en-US
1990,Volvo,740,en-US
1990,Volvo,760,en-US
1990,Volvo,780,en-US
