Year,Make,Model,Locale
2015,Lincoln,MKT,en-US
2015,Lincoln,MKX,en-US
2015,Lincoln,MKZ,en-US
2015,Lincoln,Navigator,en-US
2015,Lincoln,Navigator L,en-US
2015,Maserati,Ghibli,en-US
2015,Maserati,GranTurismo,en-US
2015,Maserati,Quattroporte,en-US
2015,Mazda,CX-5,en-US
2015,Mazda,CX-9,en-US
2015,Mazda,MAZDA3,en-US
2015,Mazda,MAZDA5,en-US
2015,Mazda,MAZDA6,en-US
2015,Mazda,MX-5 Miata,en-US
2015,McLaren,650S,en-US
2015,McLaren,P1,en-US
2015,Mercedes-Benz,B-Class Electric Drive,en-US
2015,Mercedes-Benz,C250,en-US
2015,Mercedes-Benz,C300,en-US
2015,Mercedes-Benz,C350,en-US
2015,Mercedes-Benz,C400,en-US
2015,Mercedes-Benz,C63 AMG,en-US
2015,Mercedes-Benz,CLA250,en-US
2015,Mercedes-Benz,CLA45 AMG,en-US
2015,Mercedes-Benz,CLS400,en-US
2015,Mercedes-Benz,CLS550,en-US
2015,Mercedes-Benz,CLS63 AMG,en-US
2015,Mercedes-Benz,E250,en-US
2015,Mercedes-Benz,E350,en-US
2015,Mercedes-Benz,E400,en-US
2015,Mercedes-Benz,E550,en-US
2015,Mercedes-Benz,E63 AMG,en-US
2015,Mercedes-Benz,G550,en-US
2015,Mercedes-Benz,G63 AMG,en-US
2015,Mercedes-Benz,GL350,en-US
2015,Mercedes-Benz,GL450,en-US
2015,Mercedes-Benz,GL550,en-US
2015,Mercedes-Benz,GL63 AMG,en-US
2015,Mercedes-Benz,GLA250,en-US
2015,Mercedes-Benz,GLA45 AMG,en-US
2015,Mercedes-Benz,GLK250,en-US
2015,Mercedes-Benz,GLK350,en-US
2015,Mercedes-Benz,ML250,en-US
2015,Mercedes-Benz,ML350,en-US
2015,Mercedes-Benz,ML400,en-US
2015,Mercedes-Benz,ML63 AMG,en-US
2015,Mercedes-Benz,S550,en-US
2015,Mercedes-Benz,S600,en-US
2015,Mercedes-Benz,S63 AMG,en-US
2015,Mercedes-Benz,S65 AMG,en-US
2015,Mercedes-Benz,SL400,en-US
2015,Mercedes-Benz,SL550,en-US
2015,Mercedes-Benz,SL63 AMG,en-US
2015,Mercedes-Benz,SL65 AMG,en-US
2015,Mercedes-Benz,SLK250,en-US
2015,Mercedes-Benz,SLK350,en-US
2015,Mercedes-Benz,SLK55 AMG,en-US
2015,Mercedes-Benz,SLS AMG,en-US
2015,Mercedes-Benz,Sprinter,en-US
2015,MINI,Cooper,en-US
2015,MINI,Cooper Countryman,en-US
2015,MINI,Cooper Coupe,en-US
2015,MINI,Cooper Paceman,en-US
2015,MINI,Cooper Roadster,en-US
2015,Mitsubishi,Lancer,en-US
2015,Mitsubishi,Lancer Evolution,en-US
2015,Mitsubishi,Mirage,en-US
2015,Mitsubishi,Outlander,en-US
2015,Mitsubishi,Outlander Sport,en-US
2015,Nissan,370Z,en-US
2015,Nissan,Altima,en-US
2015,Nissan,Armada,en-US
2015,Nissan,Frontier,en-US
2015,Nissan,GT-R,en-US
2015,Nissan,Juke,en-US
2015,Nissan,Leaf,en-US
2015,Nissan,Murano,en-US
2015,Nissan,NV,en-US
2015,Nissan,NV200,en-US
2015,Nissan,Pathfinder,en-US
2015,Nissan,Quest,en-US
2015,Nissan,Rogue,en-US
2015,Nissan,Sentra,en-US
2015,Nissan,Titan,en-US
2015,Nissan,Versa,en-US
2015,Nissan,Versa Note,en-US
2015,Nissan,Xterra,en-US
2015,Porsche,911,en-US
2015,Porsche,918 Spyder,en-US
2015,Porsche,Boxster,en-US
2015,Porsche,Cayenne,en-US
2015,Porsche,Cayman,en-US
2015,Porsche,Macan,en-US
2015,Porsche,Panamera,en-US
2015,RAM,1500,en-US
2015,RAM,2500,en-US
2015,RAM,3500,en-US
2015,RAM,4500,en-US
2015,RAM,5500,en-US
2015,RAM,C/V,en-US
2015,RAM,ProMaster,en-US
2015,RAM,ProMaster City,en-US
2015,Rolls-Royce,Ghost,en-US
2015,Rolls-Royce,Phantom,en-US
2015,Rolls-Royce,Wraith,en-US
2015,Scion,FR-S,en-US
2015,Scion,iQ,en-US
2015,Scion,tC,en-US
2015,Scion,xB,en-US
2015,smart,fortwo,en-US
2015,Subaru,BRZ,en-US
2015,Subaru,Forester,en-US
2015,Subaru,Impreza,en-US
2015,Subaru,Legacy,en-US
2015,Subaru,Outback,en-US
2015,Subaru,WRX,en-US
2015,Subaru,XV Crosstrek,en-US
2015,Tesla,Model S,en-US
2015,Toyota,4Runner,en-US
2015,Toyota,Avalon,en-US
2015,Toyota,Camry,en-US
2015,Toyota,Corolla,en-US
2015,Toyota,Highlander,en-US
2015,Toyota,Land Cruiser,en-US
2015,Toyota,Prius,en-US
2015,Toyota,Prius C,en-US
2015,Toyota,Prius V,en-US
2015,Toyota,RAV4,en-US
2015,Toyota,Sequoia,en-US
2015,Toyota,Sienna,en-US
2015,Toyota,Tacoma,en-US
2015,Toyota,Tundra,en-US
2015,Toyota,Venza,en-US
2015,Toyota,Yaris,en-US
2015,Volkswagen,Beetle,en-US
2015,Volkswagen,CC,en-US
2015,Volkswagen,e-Golf,en-US
2015,Volkswagen,Eos,en-US
2015,Volkswagen,Golf,en-US
2015,Volkswagen,Golf R,en-US
2015,Volkswagen,GTI,en-US
2015,Volkswagen,Jetta,en-US
2015,Volkswagen,Passat,en-US
2015,Volkswagen,Tiguan,en-US
2015,Volkswagen,Touareg,en-US
2015,Volvo,S60,en-US
2015,Volvo,S80,en-US
2015,Volvo,V60,en-US
2015,Volvo,XC60,en-US
2015,Volvo,XC70,en-US
