Year,Make,Model,Locale
1985,Alfa Romeo,GTV-6,en-US
1985,Alfa Romeo,Spider,en-US
1985,AMC,Alliance,en-US
1985,AMC,Eagle,en-US
1985,AMC,Encore,en-US
1985,AMC,Other AMC Models,en-US
1985,Audi,4000,en-US
1985,Audi,5000,en-US
1985,Audi,Coupe,en-US
1985,Audi,Other Audi Models,en-US
1985,Audi,Quattro,en-US
1985,BMW,318i,en-US
1985,BMW,325e,en-US
1985,BMW,524td,en-US
1985,BMW,528e,en-US
1985,BMW,535i,en-US
1985,BMW,635CSi,en-US
1985,BMW,735i,en-US
1985,Buick,Century,en-US
1985,Buick,Electra,en-US
1985,Buick,Le Sabre,en-US
1985,Buick,Regal,en-US
1985,Buick,Riviera,en-US
1985,Buick,Skyhawk,en-US
1985,Buick,Skylark,en-US
1985,Buick,Somerset,en-US
1985,Cadillac,Cimarron,en-US
1985,Cadillac,De Ville,en-US
1985,Cadillac,Eldorado,en-US
1985,Cadillac,Fleetwood,en-US
1985,Cadillac,Seville,en-US
1985,Chevrolet,Astro,en-US
1985,Chevrolet,Blazer,en-US
1985,Chevrolet,Camaro,en-US
1985,Chevrolet,Caprice,en-US
1985,Chevrolet,Cavalier,en-US
1985,Chevrolet,Celebrity,en-US
1985,Chevrolet,Chevette,en-US
1985,Chevrolet,Citation,en-US
1985,Chevrolet,Corvette,en-US
1985,Chevrolet,El Camino,en-US
1985,Chevrolet,G10,en-US
1985,Chevrolet,G20,en-US
1985,Chevrolet,G30,en-US
1985,Chevrolet,Impala,en-US
1985,Chevrolet,Monte Carlo,en-US
1985,Chevrolet,Nova,en-US
1985,Chevrolet,Other Chevrolet Models,en-US
1985,Chevrolet,S10 Blazer,en-US
1985,Chevrolet,S10 Pickup,en-US
1985,Chevrolet,Silverado and other C/K1500,en-US
1985,Chevrolet,Silverado and other C/K2500,en-US
1985,Chevrolet,Silverado and other C/K3500,en-US
1985,Chevrolet,Spectrum,en-US
1985,Chevrolet,Sprint,en-US
1985,Chevrolet,Suburban,en-US
1985,Chrysler,Fifth Avenue,en-US
1985,Chrysler,Laser,en-US
1985,Chrysler,LeBaron,en-US
1985,Chrysler,LeBaron GTS,en-US
1985,Chrysler,New Yorker,en-US
1985,Chrysler,Other Chrysler Models,en-US
1985,Datsun,Other Datsun Models,en-US
1985,Dodge,600,en-US
1985,Dodge,Aries,en-US
1985,Dodge,B150,en-US
1985,Dodge,B250,en-US
1985,Dodge,B350,en-US
1985,Dodge,Caravan,en-US
1985,Dodge,Charger,en-US
1985,Dodge,Colt,en-US
1985,Dodge,Conquest,en-US
1985,Dodge,D/W Truck,en-US
1985,Dodge,Daytona,en-US
1985,Dodge,Diplomat,en-US
1985,Dodge,Lancer,en-US
1985,Dodge,Mini Ram Van,en-US
1985,Dodge,Omni,en-US
1985,Dodge,Other Dodge Models,en-US
1985,Dodge,Ram 1500 Truck,en-US
1985,Dodge,Ram 2500 Truck,en-US
1985,Dodge,Ram 3500 Truck,en-US
1985,Dodge,Ram 50 Truck,en-US
1985,Dodge,Ramcharger,en-US
1985,Ferrari,308,en-US
1985,Ferrari,Mondial,en-US
1985,Ferrari,Testarossa,en-US
1985,FIAT,Bertone X1/9,en-US
1985,FIAT,Pininfarina Spider,en-US
1985,Ford,Bronco,en-US
1985,Ford,Bronco II,en-US
1985,Ford,E-150 and Econoline 150,en-US
1985,Ford,E-250 and Econoline 250,en-US
1985,Ford,E-350 and Econoline 350,en-US
1985,Ford,Escort,en-US
1985,Ford,EXP,en-US
