Year,Make,Model,Trim,Locale
1982,Cadillac,Fleetwood,Brougham,en-US
1982,Cadillac,Fleetwood,UNAVAIL,en-US
1982,Cadillac,De Ville,Premium,en-US
1982,Chevrolet,Silverado and other C/K3500,LT,en-US
1982,Chevrolet,Monte Carlo,LT,en-US
1982,Chevrolet,Silverado and other C/K3500,LS,en-US
1982,Chevrolet,Silverado and other C/K2500,High Country,en-US
1982,Chevrolet,Malibu,UNAVAIL,en-US
1982,Chevrolet,S10 Pickup,UNAVAIL,en-US
1982,Chevrolet,Impala,SS,en-US
1982,Chevrolet,Camaro,ZL1,en-US
1982,Chevrolet,Monte Carlo,Z34,en-US
1982,Chevrolet,Silverado and other C/K3500,Classic LS,en-US
1982,Chevrolet,Impala,LS Eco,en-US
1982,Chevrolet,Monte Carlo,LTZ,en-US
1982,Chevrolet,G10,UNAVAIL,en-US
1982,Chevrolet,Impala,LT Eco,en-US
1982,Chevrolet,Impala,LTZ,en-US
1982,Chevrolet,Silverado and other C/K1500,454 SS,en-US
1982,Chevrolet,Camaro,IROC-Z,en-US
1982,Chevrolet,Caprice,Landau,en-US
1982,Chevrolet,Impala,Limited LS,en-US
1982,Chevrolet,Silverado and other C/K1500,Classic LS,en-US
1982,Chevrolet,Silverado and other C/K2500,Classic W/T,en-US
1982,Chevrolet,S10 Pickup,EL,en-US
1982,Chevrolet,Silverado and other C/K1500,XFE,en-US
1982,Chevrolet,Camaro,LT,en-US
1982,Chevrolet,Silverado and other C/K1500,UNAVAIL,en-US
1982,Chevrolet,Camaro,LS,en-US
1982,Chevrolet,G30,Beauville,en-US
1982,Chevrolet,Monte Carlo,Landau,en-US
1982,Chevrolet,Chevette,Scooter,en-US
1982,Chevrolet,Monte Carlo,SS,en-US
1982,Chevrolet,Silverado and other C/K1500,High Country,en-US
1982,Chevrolet,Suburban,LS,en-US
1982,Chevrolet,Blazer,UNAVAIL,en-US
1982,Chevrolet,Corvette,UNAVAIL,en-US
1982,Chevrolet,Silverado and other C/K3500,W/T,en-US
1982,Chevrolet,Silverado and other C/K2500,LT,en-US
1982,Chevrolet,Malibu,LT,en-US
1982,Chevrolet,Camaro,Z28,en-US
1982,Chevrolet,Suburban,Z71,en-US
1982,Chevrolet,Caprice,Classic,en-US
1982,Chevrolet,Cavalier,RS,en-US
1982,Chevrolet,Malibu,Limited LTZ,en-US
1982,Chevrolet,El Camino,SS,en-US
1982,Chevrolet,Corvette,Z06,en-US
1982,Chevrolet,S10 Pickup,LS,en-US
1982,Chevrolet,Impala,Limited LTZ,en-US
1982,Chevrolet,Impala,UNAVAIL,en-US
1982,Chevrolet,G30,UNAVAIL,en-US
1982,Chevrolet,Silverado and other C/K2500,Classic LS,en-US
1982,Chevrolet,Silverado and other C/K2500,LTZ,en-US
1982,Chevrolet,Silverado and other C/K3500,UNAVAIL,en-US
1982,Chevrolet,Silverado and other C/K2500,Classic LT,en-US
1982,Chevrolet,G20,Beauville,en-US
1982,Chevrolet,Caprice,UNAVAIL,en-US
1982,Chevrolet,Chevette,CS,en-US
1982,Chevrolet,Malibu,Limited LS,en-US
1982,Chevrolet,Silverado and other C/K1500,SS,en-US
1982,Chevrolet,Silverado and other C/K2500,LS,en-US
1982,Chevrolet,Silverado and other C/K3500,LTZ,en-US
1982,Chevrolet,Silverado and other C/K1500,Classic LT,en-US
1982,Chevrolet,Silverado and other C/K3500,Classic W/T,en-US
1982,Chevrolet,Silverado and other C/K3500,High Country,en-US
1982,Chevrolet,Silverado and other C/K1500,LTZ,en-US
1982,Chevrolet,Camaro,Berlinetta,en-US
1982,Chevrolet,Monte Carlo,UNAVAIL,en-US
1982,Chevrolet,Malibu,SS,en-US
1982,Chevrolet,Silverado and other C/K1500,W/T,en-US
1982,Chevrolet,Silverado and other C/K1500,LS,en-US
1982,Chevrolet,Malibu,LS,en-US
1982,Chevrolet,Blazer,Trailblazer,en-US
1982,Chevrolet,S10 Pickup,SS,en-US
1982,Chevrolet,G30,Bonaventure,en-US
1982,Chevrolet,Silverado and other C/K2500,UNAVAIL,en-US
1982,Chevrolet,Silverado and other C/K1500,Classic W/T,en-US
1982,Chevrolet,G10,Beauville,en-US
1982,Chevrolet,G20,Bonaventure,en-US
1982,Chevrolet,Malibu,Classic,en-US
1982,Chevrolet,Suburban,UNAVAIL,en-US
1982,Chevrolet,Corvette,Grand Sport,en-US
1982,Chevrolet,Camaro,UNAVAIL,en-US
1982,Chevrolet,Blazer,LT,en-US
1982,Chevrolet,Impala,LT,en-US
1982,Chevrolet,Camaro,SS,en-US
1982,Chevrolet,Cavalier,CS,en-US
1982,Chevrolet,Silverado and other C/K1500,LT,en-US
1982,Chevrolet,Corvette,427,en-US
1982,Chevrolet,Blazer,LS,en-US
1982,Chevrolet,Cavalier,Type 10,en-US
1982,Chevrolet,G10,Bonaventure,en-US
1982,Chevrolet,Silverado and other C/K1500,Hybrid,en-US
1982,Chevrolet,Celebrity,UNAVAIL,en-US
1982,Chevrolet,LUV,UNAVAIL,en-US
1982,Chevrolet,Cavalier,Z24,en-US
1982,Chevrolet,Suburban,LT,en-US
1982,Chevrolet,Caprice,Classic LS,en-US
1982,Chevrolet,Malibu,Eco,en-US
1982,Chevrolet,Caprice,Classic LTZ,en-US
1982,Chevrolet,Caprice,Classic Brougham,en-US
1982,Chevrolet,Silverado and other C/K2500,W/T,en-US
1982,Chevrolet,S10 Pickup,Xtreme,en-US
1982,Chevrolet,Camaro,RS,en-US
1982,Chevrolet,Cavalier,LS,en-US
1982,Chevrolet,Suburban,LTZ,en-US
1982,Chevrolet,Silverado and other C/K3500,Classic LT,en-US
1982,Chevrolet,Camaro,Z/28,en-US
1982,Chevrolet,Cavalier,UNAVAIL,en-US
1982,Chevrolet,Chevette,UNAVAIL,en-US
1982,Chevrolet,Malibu,Limited LT,en-US
1982,Chevrolet,Malibu,Hybrid,en-US
1982,Chevrolet,Monte Carlo,LS,en-US
1982,Chevrolet,Corvette,ZR-1,en-US
1982,Chevrolet,Blazer,Xtreme,en-US
1982,Chevrolet,Citation,UNAVAIL,en-US
1982,Chevrolet,Impala,LS,en-US
1982,Chevrolet,El Camino,UNAVAIL,en-US
1982,Chevrolet,Cavalier,LS Sport,en-US
1982,Chevrolet,Impala,Limited LT,en-US
1982,Chevrolet,Corvette,ZR1,en-US
1982,Chevrolet,Malibu,LTZ,en-US
1982,Chevrolet,G20,UNAVAIL,en-US
1982,Chrysler,LeBaron,Premium,en-US
1982,Chrysler,LeBaron,Premium LX,en-US
1982,Chrysler,Cordoba,LS,en-US
1982,Chrysler,New Yorker,UNAVAIL,en-US
1982,Chrysler,LeBaron,GTC,en-US
1982,Chrysler,LeBaron,UNAVAIL,en-US
1982,Chrysler,New Yorker,Fifth Avenue,en-US
1982,Chrysler,LeBaron,Mark Cross,en-US
1982,Chrysler,LeBaron,Landau,en-US
1982,Chrysler,LeBaron,GT,en-US
1982,Chrysler,LeBaron,Special,en-US
1982,Chrysler,LeBaron,LE,en-US
1982,Chrysler,LeBaron,Town &amp; Country,en-US
1982,Chrysler,Imperial,UNAVAIL,en-US
1982,Chrysler,New Yorker,Landau,en-US
1982,Chrysler,New Yorker,Salon,en-US
1982,Chrysler,LeBaron,LX,en-US
1982,Chrysler,Cordoba,UNAVAIL,en-US
1982,Chrysler,LeBaron,GTS,en-US
1982,Chrysler,LeBaron,Medallion,en-US
1982,Chrysler,LeBaron,Salon,en-US
1982,Datsun,210,Deluxe,en-US
1982,Datsun,Other Datsun Models,UNAVAIL,en-US
1982,Datsun,310,UNAVAIL,en-US
1982,Datsun,200SX,UNAVAIL,en-US
1982,Datsun,Stanza,UNAVAIL,en-US
1982,Datsun,310,GX,en-US
1982,Datsun,280ZX,2+2,en-US
1982,Datsun,720,UNAVAIL,en-US
1982,Datsun,210,UNAVAIL,en-US
1982,Datsun,Sentra,UNAVAIL,en-US
1982,Datsun,Maxima,UNAVAIL,en-US
1982,Datsun,210,MPG,en-US
1982,Datsun,280ZX,UNAVAIL,en-US
1982,Datsun,310,Deluxe,en-US
1982,DeLorean,DMC-12,UNAVAIL,en-US
1982,Dodge,Diplomat,Salon Special,en-US
1982,Dodge,Charger,Shelby,en-US
1982,Dodge,Ram 2500 Truck,ST,en-US
1982,Dodge,Colt,GTS Turbo,en-US
1982,Dodge,Rampage,UNAVAIL,en-US
1982,Dodge,Colt,E,en-US
1982,Dodge,Ram 50 Truck,Royal,en-US
1982,Dodge,Ramcharger,UNAVAIL,en-US
1982,Dodge,Mirada,UNAVAIL,en-US
1982,Dodge,Colt,DL,en-US
1982,Dodge,Colt,GT,en-US
1982,Dodge,Omni,O24 Miser,en-US
1982,Dodge,Charger,SXT Plus,en-US
1982,Dodge,Ram 1500 Truck,UNAVAIL,en-US
1982,Dodge,Ram 50 Truck,Custom,en-US
1982,Dodge,Colt,GL,en-US
1982,Dodge,400,LS,en-US
1982,Dodge,Diplomat,Medallion,en-US
1982,Dodge,Ram 3500 Truck,Lone Star,en-US
1982,Dodge,Ramcharger,S,en-US
1982,Dodge,D/W Truck,100,en-US
1982,Dodge,Ram 50 Truck,Sport,en-US
1982,Dodge,400,UNAVAIL,en-US
1982,Dodge,Omni,O24,en-US
1982,Dodge,Omni,GLH,en-US
1982,Dodge,Omni,SE,en-US
1982,Dodge,Ram 50 Truck,LE,en-US
1982,Dodge,Ram 1500 Truck,SLT,en-US
1982,Dodge,Rampage,2.2,en-US
1982,Dodge,Ram 2500 Truck,TRX,en-US
1982,Dodge,B250,UNAVAIL,en-US
1982,Dodge,Charger,SRT8,en-US
1982,Dodge,Aries,Custom,en-US
1982,Dodge,Charger,2.2,en-US
1982,Dodge,Ram 50 Truck,UNAVAIL,en-US
1982,Dodge,D/W Truck,UNAVAIL,en-US
1982,Dodge,Ram 1500 Truck,Sport,en-US
1982,Dodge,Ram 3500 Truck,SXT,en-US
1982,Dodge,B350,UNAVAIL,en-US
1982,Dodge,D/W Truck,150 S,en-US
1982,Dodge,Ram 1500 Truck,SXT,en-US
1982,Dodge,Rampage,Sport,en-US
1982,Dodge,Ram 1500 Truck,TRX,en-US
1982,Dodge,Ram 1500 Truck,ST,en-US
1982,Dodge,Ram 1500 Truck,Laramie,en-US
1982,Dodge,Omni,Miser,en-US
1982,Dodge,Ram 2500 Truck,Sport,en-US
1982,Dodge,Mini Ram Van,UNAVAIL,en-US
1982,Dodge,Diplomat,UNAVAIL,en-US
1982,Dodge,Aries,LE,en-US
1982,Dodge,Diplomat,Salon,en-US
1982,Dodge,Ram 1500 Truck,Daytona,en-US
1982,Dodge,Ram 3500 Truck,TRX,en-US
1982,Dodge,Colt,Deluxe,en-US
1982,Dodge,Omni,O24 Custom,en-US
1982,Dodge,Charger,Rallye,en-US
1982,Dodge,Ram 1500 Truck,Lone Star,en-US
1982,Dodge,Colt,ES,en-US
1982,Dodge,Charger,SRT8 Super Bee,en-US
1982,Dodge,Charger,SRT Hellcat,en-US
1982,Dodge,Ram 2500 Truck,SLT,en-US
1982,Dodge,Charger,SXT,en-US
1982,Dodge,Ram 3500 Truck,SLT,en-US
1982,Dodge,Ram 1500 Truck,R/T,en-US
1982,Dodge,Ram 3500 Truck,ST,en-US
1982,Dodge,Charger,UNAVAIL,en-US
1982,Dodge,Charger,SRT,en-US
1982,Dodge,Charger,SE,en-US
1982,Dodge,Aries,UNAVAIL,en-US
1982,Dodge,Colt,Custom,en-US
1982,Dodge,Ram 2500 Truck,UNAVAIL,en-US
1982,Dodge,Colt,Vista,en-US
1982,Dodge,Omni,UNAVAIL,en-US
1982,Dodge,Ram 2500 Truck,SXT,en-US
1982,Dodge,Ram 3500 Truck,Laramie,en-US
1982,Dodge,Omni,Custom,en-US
1982,Dodge,D/W Truck,250,en-US
1982,Dodge,Charger,R/T,en-US
1982,Dodge,D/W Truck,350,en-US
1982,Dodge,Ram 3500 Truck,Sport,en-US
1982,Dodge,Diplomat,SE,en-US
1982,Dodge,Colt,UNAVAIL,en-US
1982,Dodge,Omni,Euro,en-US
1982,Dodge,Ram 2500 Truck,Lone Star,en-US
1982,Dodge,Ram 2500 Truck,Power Wagon,en-US
1982,Dodge,Aries,SE,en-US
1982,Dodge,Ram 2500 Truck,Laramie,en-US
1982,Dodge,Omni,Charger 2.2,en-US
1982,Dodge,D/W Truck,150,en-US
1982,Dodge,Ram 3500 Truck,UNAVAIL,en-US
1982,Dodge,B150,UNAVAIL,en-US
1982,Dodge,Colt,Premier,en-US
1982,Dodge,Charger,Scat Pack,en-US
1982,Dodge,Ram 50 Truck,SE,en-US
1982,Ferrari,308,GTB,en-US
1982,Ferrari,Mondial,UNAVAIL,en-US
1982,Ferrari,308,GTS,en-US
1982,FIAT,X1/9,UNAVAIL,en-US
1982,FIAT,2000 Spider,UNAVAIL,en-US
1982,Ford,LTD,UNAVAIL,en-US
1982,Ford,E-350 and Econoline 350,UNAVAIL,en-US
1982,Ford,F350,FX4,en-US
1982,Ford,F150,XL,en-US
1982,Ford,Escort,L,en-US
1982,Ford,F150,SVT Raptor,en-US
1982,Ford,F150,STX,en-US
1982,Ford,F250,Harley-Davidson,en-US
1982,Ford,F250,Cabela's,en-US
1982,Ford,Escort,GL,en-US
1982,Ford,E-150 and Econoline 150,Club Wagon,en-US
1982,Ford,Escort,Pony,en-US
1982,Ford,Thunderbird,Super,en-US
1982,Ford,F350,Lariat,en-US
1982,Ford,Thunderbird,Pacific Coast,en-US
1982,Ford,F150,Harley-Davidson,en-US
1982,Ford,Thunderbird,50th Anniversary,en-US
1982,Ford,F250,FX4,en-US
1982,Ford,Escort,SE,en-US
1982,Ford,E-150 and Econoline 150,XLT,en-US
1982,Ford,Crown Victoria,Touring,en-US
1982,Ford,F150,Heritage XLT,en-US
1982,Ford,F350,Platinum,en-US
1982,Ford,F150,Limited,en-US
1982,Ford,E-250 and Econoline 250,UNAVAIL,en-US
1982,Ford,F350,XL,en-US
1982,Ford,E-150 and Econoline 150,XL,en-US
1982,Ford,F150,Lariat Limited,en-US
1982,Ford,E-350 and Econoline 350,Club Wagon,en-US
1982,Ford,F150,Lariat,en-US
1982,Ford,Mustang,UNAVAIL,en-US
1982,Ford,Bronco,Custom,en-US
1982,Ford,Crown Victoria,UNAVAIL,en-US
1982,Ford,F150,XLT,en-US
1982,Ford,Bronco,UNAVAIL,en-US
1982,Ford,Escort,GT,en-US
1982,Ford,E-100,UNAVAIL,en-US
1982,Ford,Granada,UNAVAIL,en-US
1982,Ford,Escort,GLX,en-US
1982,Ford,Crown Victoria,S,en-US
1982,Ford,EXP,UNAVAIL,en-US
1982,Ford,Bronco,XLT,en-US
1982,Ford,F150,King Ranch,en-US
1982,Ford,F150,Lightning,en-US
1982,Ford,F100,UNAVAIL,en-US
1982,Ford,F350,XLT,en-US
1982,Ford,Bronco,XL,en-US
1982,Ford,E-150 and Econoline 150,UNAVAIL,en-US
1982,Ford,F150,FX4,en-US
1982,Ford,F350,King Ranch,en-US
1982,Ford,F250,XL,en-US
1982,Ford,F250,XLT,en-US
1982,Ford,Bronco,Eddie Bauer,en-US
1982,Ford,Escort,LX,en-US
1982,Ford,Bronco,Silver Anniversary,en-US
1982,Ford,F150,UNAVAIL,en-US
1982,Ford,Crown Victoria,Country Squire,en-US
1982,Ford,F250,Lariat,en-US
1982,Ford,Escort,LX-E,en-US
1982,Ford,E-150 and Econoline 150,Custom,en-US
1982,Ford,F250,King Ranch,en-US
1982,Ford,F250,UNAVAIL,en-US
1982,Ford,Fairmont,UNAVAIL,en-US
1982,Ford,Courier,UNAVAIL,en-US
1982,Ford,F350,UNAVAIL,en-US
1982,Ford,F150,FX2,en-US
1982,Ford,Bronco,XLT Nite,en-US
1982,Ford,E-350 and Econoline 350,Chateau,en-US
1982,Ford,E-350 and Econoline 350,XL,en-US
1982,Ford,F150,Platinum,en-US
1982,Ford,Thunderbird,Sport,en-US
1982,Ford,F350,Cabela's,en-US
1982,Ford,E-350 and Econoline 350,XLT,en-US
1982,Ford,F350,Harley-Davidson,en-US
1982,Ford,Crown Victoria,LX,en-US
1982,Ford,E-250 and Econoline 250,Club Wagon,en-US
1982,Ford,Thunderbird,UNAVAIL,en-US
1982,Ford,F150,Heritage XL,en-US
1982,Ford,Thunderbird,LX,en-US
1982,Ford,F250,Platinum,en-US
1982,Ford,Fairmont,Futura,en-US
1982,Ford,Escort,UNAVAIL,en-US
1982,GMC,Sierra C/K3500,SL,en-US
1982,GMC,Sierra C/K3500,Classic W/T,en-US
1982,GMC,Sierra C/K1500,Classic Denali,en-US
1982,GMC,Jimmy,SL,en-US
1982,GMC,Caballero,Diablo,en-US
1982,GMC,G3500,Vandura,en-US
1982,GMC,Sierra C/K1500,Special,en-US
1982,GMC,G2500,Vandura,en-US
1982,GMC,Sierra C/K2500,Denali,en-US
1982,GMC,Sierra C/K3500,SLE,en-US
1982,GMC,G3500,Rally STX,en-US
1982,GMC,Sierra C/K2500,W/T,en-US
1982,GMC,Sierra C/K3500,W/T,en-US
1982,GMC,Sierra C/K1500,SL,en-US
1982,GMC,Caballero,UNAVAIL,en-US
1982,GMC,Sierra C/K1500,SLE,en-US
1982,GMC,Sierra C/K2500,Classic SLE,en-US
1982,GMC,G1500,Rally,en-US
1982,GMC,Suburban,LT,en-US
1982,GMC,Sierra C/K1500,Sport,en-US
1982,GMC,G1500,Rally Custom,en-US
1982,GMC,Sierra C/K3500,Classic SLE,en-US
1982,GMC,Sierra C/K3500,Denali,en-US
1982,GMC,G2500,Rally Custom,en-US
1982,GMC,Jimmy,SLS,en-US
1982,GMC,Sierra C/K3500,SLT,en-US
1982,GMC,Sierra C/K3500,UNAVAIL,en-US
1982,GMC,G3500,Rally Custom,en-US
1982,GMC,Sierra C/K1500,UNAVAIL,en-US
1982,GMC,Sierra C/K1500,SLT,en-US
1982,GMC,Jimmy,Diamond Edition,en-US
1982,GMC,Jimmy,SLE,en-US
1982,GMC,Sierra C/K2500,Classic SLT,en-US
1982,GMC,Sierra C/K1500,Classic,en-US
1982,GMC,Suburban,SLT,en-US
1982,GMC,G3500,Rally,en-US
1982,GMC,Sierra C/K2500,SLE,en-US
1982,GMC,Sierra C/K2500,SLT,en-US
1982,GMC,Jimmy,UNAVAIL,en-US
1982,GMC,Suburban,2500,en-US
1982,GMC,Sierra C/K1500,Hybrid,en-US
1982,GMC,G2500,Rally,en-US
1982,GMC,G1500,Vandura,en-US
1982,GMC,S15 Pickup,UNAVAIL,en-US
1982,GMC,G2500,Rally STX,en-US
1982,GMC,Suburban,UNAVAIL,en-US
1982,GMC,Jimmy,SLT,en-US
1982,GMC,G1500,Rally STX,en-US
1982,GMC,Sierra C/K2500,Classic W/T,en-US
1982,GMC,Sierra C/K2500,SL,en-US
1982,GMC,Sierra C/K3500,Classic SL,en-US
1982,GMC,Sierra C/K1500,XFE,en-US
1982,GMC,Sierra C/K1500,Denali,en-US
1982,GMC,Jimmy,Envoy,en-US
1982,GMC,Sierra C/K1500,W/T,en-US
1982,GMC,Sierra C/K2500,Classic SL,en-US
1982,GMC,Sierra C/K2500,UNAVAIL,en-US
1982,GMC,Sierra C/K1500,C3,en-US
1982,Honda,Accord,10th Anniversary,en-US
1982,Honda,Civic,EX Special Edition,en-US
1982,Honda,Accord,UNAVAIL,en-US
1982,Honda,Accord,LX Special Edition,en-US
1982,Honda,Accord,Hybrid Touring,en-US
1982,Honda,Civic,UNAVAIL,en-US
1982,Honda,Civic,DX,en-US
1982,Honda,Accord,DX,en-US
1982,Honda,Accord,25th Anniversary,en-US
1982,Honda,Accord,Touring,en-US
1982,Honda,Civic,HF,en-US
1982,Honda,Civic,DX Special Edition,en-US
1982,Honda,Civic,CX,en-US
1982,Honda,Civic,LX Special Edition,en-US
1982,Honda,Prelude,UNAVAIL,en-US
1982,Honda,Civic,Si Mugen,en-US
1982,Honda,Accord,LX-P,en-US
1982,Honda,Civic,EX-L,en-US
1982,Honda,Accord,SE,en-US
1982,Honda,Accord,Hybrid EX-L,en-US
1982,Honda,Civic,HX,en-US
1982,Honda,Civic,LX,en-US
1982,Honda,Civic,GL,en-US
1982,Honda,Prelude,S,en-US
1982,Honda,Civic,VX,en-US
1982,Honda,Accord,VP,en-US
1982,Honda,Accord,Plug-In,en-US
1982,Honda,Accord,LXi,en-US
1982,Honda,Accord,EX,en-US
1982,Honda,Accord,EX-L,en-US
1982,Honda,Civic,DX-VP,en-US
1982,Honda,Accord,LX,en-US
1982,Honda,Accord,LX-S,en-US
1982,Honda,Civic,VP,en-US
1982,Honda,Civic,EX,en-US
1982,Honda,Civic,Hybrid,en-US
1982,Honda,Accord,Sport,en-US
1982,Honda,Civic,Natural Gas,en-US
1982,Honda,Civic,LX-S,en-US
1982,Honda,Accord,SEi,en-US
1982,Honda,Civic,Si,en-US
1982,Honda,Prelude,Si,en-US
1982,Honda,Accord,Hybrid,en-US
1982,Honda,Civic,SE,en-US
1982,Honda,Prelude,SH,en-US
1982,Honda,Civic,GX,en-US
1982,Isuzu,I-Mark,Deluxe,en-US
1982,Isuzu,Pickup,UNAVAIL,en-US
1982,Isuzu,I-Mark,LS,en-US
1982,Isuzu,I-Mark,UNAVAIL,en-US
1982,Isuzu,Pickup,S,en-US
1982,Isuzu,I-Mark,RS,en-US
1982,Isuzu,Pickup,LS,en-US
1982,Isuzu,Pickup,Deluxe,en-US
1982,Jaguar,XJ Vanden Plas,Supercharged,en-US
1982,Jaguar,XJS,Rouge,en-US
1982,Jaguar,XJ Vanden Plas,Super V8 Portfolio,en-US
1982,Jaguar,XJ6,Sovereign,en-US
1982,Jaguar,XJ6,UNAVAIL,en-US
1982,Jaguar,XJ Vanden Plas,Super V8,en-US
1982,Jaguar,XJ Vanden Plas,UNAVAIL,en-US
1982,Jaguar,XJS,UNAVAIL,en-US
1982,Jaguar,XJ6,L,en-US
1982,Jaguar,XJ Vanden Plas,Majestic,en-US
1982,Jeep,Cherokee,Classic,en-US
1982,Jeep,Cherokee,Pioneer,en-US
1982,Jeep,CJ,5,en-US
1982,Jeep,Cherokee,Sport,en-US
1982,Jeep,Cherokee,Latitude,en-US
1982,Jeep,Cherokee,Country,en-US
1982,Jeep,Wagoneer,UNAVAIL,en-US
1982,Jeep,Cherokee,Limited,en-US
1982,Jeep,CJ,7,en-US
1982,Jeep,Cherokee,UNAVAIL,en-US
1982,Jeep,Pickup,5,en-US
1982,Jeep,Cherokee,Chief,en-US
1982,Jeep,Cherokee,Laredo,en-US
1982,Jeep,Wagoneer,Limited,en-US
1982,Jeep,Scrambler,UNAVAIL,en-US
1982,Jeep,Cherokee,Briarwood,en-US
1982,Jeep,Cherokee,SE,en-US
1982,Jeep,Pickup,7,en-US
1982,Jeep,Cherokee,Trailhawk,en-US
1982,Lincoln,Town Car,Ultimate,en-US
1982,Lincoln,Town Car,Cartier L,en-US
1982,Lincoln,Continental,UNAVAIL,en-US
1982,Lincoln,Town Car,Designer Series,en-US
1982,Lincoln,Town Car,Signature,en-US
1982,Lincoln,Town Car,UNAVAIL,en-US
1982,Lincoln,Continental,Executive,en-US
1982,Lincoln,Continental,Givenchy,en-US
